chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,ww_expected_fraction[1],ww_expected_fraction[2],ww_expected_fraction[3],ww_expected_fraction[4],ww_expected_fraction[5],ww_expected_fraction[6],ww_expected_fraction[7]
1.0,142.0,142.0,-446.91913,0.64356678,0.21111834,4.0,15.0,0.0,459.26349,-10.325618,0.78248722,2.6086176,0.59251229,0.6743494,0.8030427,-0.88155107,-14.031957,0.44535137,0.94126509,0.55876722,0.12474276,-0.090637253,-0.067531919,0.11129921,-8.2660297,0.42838897,1226045.9,8.0391285,1.0352812,0.5955673,-8.2844083,-0.70792315,-8.5927712,1.2247626e-06,1.7288577,0.00025242198,0.00018544148,0.016366567,0.016366567,0.99626338,6.0013367e-05,1.3717278e-06,0.016427952,0.99626338,0.93469789,1.1177293,-256.87856,-15.315307,0.0,6.9147231e-07,6.9147231e-07,8.3590736e-06,1.1241854e-05,1.3371503e-05,1.5123621e-05,1.6639627e-05
1.0,143.0,143.0,-445.64177,0.067260751,0.21111834,4.0,15.0,0.0,463.18436,-10.900695,1.2512903,1.6407119,0.62981947,0.39826639,0.63358184,-0.58737904,-13.052139,0.67166233,0.52420026,0.64403365,0.14077288,-0.019066044,-0.046603042,0.025137487,-7.7795368,0.46322924,514058.21,7.7014006,1.5290844,0.74161494,-8.8476885,-0.37215269,-8.9690053,3.0509625e-06,1.8990422,0.00014371354,0.00012729475,0.011340381,0.011340381,0.98689827,0.00014949716,1.0539296e-06,0.011490932,0.98689827,0.95446621,1.0254561,-257.22478,-15.764084,0.0,6.9504725e-07,6.9504725e-07,8.7252034e-06,1.2016899e-05,1.4495034e-05,1.6558554e-05,1.835995e-05
1.0,144.0,144.0,-446.62361,0.67968474,0.21111834,4.0,15.0,0.0,458.87065,-11.874104,0.91252735,-0.049091545,0.55724623,0.74990244,2.1730459,-1.2277482,-10.752677,0.69505223,-0.9583927,-0.56852039,0.096556813,0.24417862,-0.15448987,0.4305099,-8.1084253,0.34979743,1589685.9,8.618949,1.2180279,0.1859978,-11.918901,-2.6679532,-14.168974,1.098687e-05,0.57987467,6.6632619e-06,7.0225147e-07,5.9682802e-05,5.9682802e-05,0.099794641,0.00053835663,1.6750412e-08,0.00059805618,0.099794641,0.85685218,1.5380416,-259.27746,-11.896922,0.0,2.397563e-06,2.397563e-06,5.9128737e-06,7.4341873e-06,8.5275296e-06,9.408342e-06,1.0157827e-05
1.0,145.0,145.0,-444.31769,1.0,0.21111834,4.0,15.0,0.0,454.06459,-9.1446587,0.97489929,0.58202936,0.31101956,-0.98595063,0.46552159,0.40216364,-9.9250138,0.34739109,-1.5201401,-0.76537656,0.083408081,-0.17922139,-0.27941516,0.23769974,-7.2926197,0.54502427,174338.94,9.6604326,1.0433111,0.64510512,-8.5772386,0.18721585,-8.6966727,2.8858762e-05,0.45825702,0.00018834435,0.00016714101,0.013498557,0.013498557,0.90515573,0.0014140793,3.3008445e-07,0.014912966,0.90515573,0.75622589,1.2683283,-256.83121,-17.915196,0.0,3.6535053e-07,3.6535053e-07,8.2598726e-06,1.204072e-05,1.5013976e-05,1.7560002e-05,1.9829116e-05
1.0,146.0,146.0,-443.49647,0.61532976,0.21111834,4.0,15.0,0.0,455.6557,-9.7525906,1.2172021,0.75944772,0.42086249,-1.0216428,0.50700578,0.30657162,-10.268697,0.40938754,-1.1296229,-0.70838363,0.090962995,-0.41095833,-0.30851872,0.22694525,-7.6099353,0.48011186,131800.19,9.4302135,1.0776805,0.75579114,-8.8281893,0.15543358,-9.1027268,2.1853466e-05,0.47437097,0.00014654335,0.00011136173,0.0088922829,0.0088922829,0.892501,0.0010708198,2.2828335e-07,0.009963331,0.892501,0.7345342,1.2547612,-257.20392,-16.985104,0.0,6.5219229e-07,6.5219229e-07,8.3866546e-06,1.1684349e-05,1.4189804e-05,1.6288263e-05,1.8128034e-05
1.0,147.0,147.0,-449.77235,0.30267503,0.21111834,4.0,15.0,0.0,457.46094,-9.5240015,0.40649407,-0.42769741,0.67755862,1.5714574,0.323593,1.8620858,-12.140429,0.74204689,-0.20181083,-0.076301082,0.07982597,-1.3627556,-0.39336701,0.16445182,-9.2916153,0.2439198,507414.92,7.5063973,1.2280252,0.0047780214,-9.697858,0.60255792,-8.0305456,4.5966548e-06,0.83103417,6.1414906e-05,0.00032537065,0.025164427,0.025164427,0.99108904,0.00022523609,1.0191482e-06,0.025390683,0.99108904,0.67478105,1.1787468,-256.32204,-14.53499,0.0,3.1709001e-06,3.1709001e-06,1.4571109e-05,1.725109e-05,1.9042934e-05,2.0426376e-05,2.156846e-05
1.0,148.0,148.0,-449.67384,0.99910318,0.21111834,4.0,15.0,0.0,459.12864,-7.2007926,0.25724436,-0.12900222,0.54596706,0.86113305,0.49156614,-1.5477572,-11.811799,0.29934652,-0.15287323,-1.0402566,0.93022356,1.239687,-0.55544053,0.31988933,-10.020642,0.18849455,988037.49,8.1572331,0.89829932,0.0012922578,-7.2339777,-0.76082503,-7.5246525,7.0847845e-06,1.1195529,0.00072164466,0.00053961618,0.039446167,0.039446167,0.99122246,0.00034715444,2.1518716e-06,0.039795473,0.99122246,0.57381942,1.3769754,-255.82399,-12.40674,0.0,3.2894385e-06,3.2894385e-06,1.1632292e-05,1.3254299e-05,1.4306446e-05,1.5103351e-05,1.5751985e-05
1.0,149.0,149.0,-454.79381,0.95673524,0.21111834,4.0,15.0,0.0,460.23981,-9.0687634,0.24493764,1.1060843,0.71466995,0.11076803,0.11171928,1.9016286,-9.979853,0.40459027,-0.34696563,-0.63670104,0.21406427,0.2701299,-1.1978002,0.053903098,-9.2403018,0.28397736,189507.51,8.913141,1.2048854,4.0060797e-05,-8.7978417,0.21244857,-8.5062306,4.0256786e-05,0.56052811,0.00015105875,0.00020220458,0.012471577,0.012471577,0.86341053,0.0019725825,3.9106704e-07,0.014444551,0.86341053,0.3018575,1.0553823,-256.62399,-14.137412,0.0,1.9192119e-06,1.9192119e-06,9.6564671e-06,1.175153e-05,1.318348e-05,1.4304562e-05,1.5239605e-05
1.0,150.0,150.0,-460.91596,0.97782948,0.21111834,5.0,31.0,0.0,469.92578,-11.182762,0.05675977,2.0327639,0.50176866,-0.40774981,0.091511579,1.1019148,-6.7000977,0.36423227,-0.51394278,0.52494497,0.56598441,0.28459614,-1.1258665,-0.084447816,-9.2226836,0.305145,61932.379,9.7337995,0.88184023,0.00021747103,-11.067383,0.10083796,-11.171141,0.0010206738,1.9858002,1.5613374e-05,1.4074572e-05,0.00088140026,0.00088140026,0.01731655,0.050013017,4.8816567e-06,0.050899299,0.01731655,0.32437127,0.91901961,-255.19094,-17.087923,0.0,1.4580377e-06,1.4580377e-06,1.2143773e-05,1.5001906e-05,1.6976873e-05,1.8534077e-05,1.9839761e-05
1.0,151.0,151.0,-459.76933,0.64685904,0.21111834,4.0,15.0,0.0,472.64627,-11.792544,0.03331572,0.73291459,0.36712659,-1.5859563,0.052591116,-0.31827863,-10.689581,0.28081759,-1.2833764,0.5605713,0.35678707,-0.021758247,-0.85070274,-0.12786236,-7.41129,0.48841294,205420.23,10.148643,1.4149702,0.00079896224,-11.768126,-0.016738628,-12.367111,1.5887542e-05,1.7381272,7.7476107e-06,4.2562954e-06,0.00028491137,0.00028491137,0.2679022,0.00077848958,8.9277116e-08,0.0010634902,0.2679022,0.42711468,0.87997449,-258.8829,-17.078507,0.0,7.0931594e-07,7.0931594e-07,3.2595559e-06,4.5233574e-06,5.4937315e-06,6.3108123e-06,7.0296629e-06
1.0,152.0,152.0,-452.69539,0.62733086,0.21111834,4.0,15.0,0.0,470.52526,-11.103769,0.043199454,0.49591434,0.30131147,0.016732055,0.22103657,-0.29285144,-10.034996,0.10334768,-0.87701579,0.26927191,0.51105659,-1.1661664,-0.62478013,0.40128871,-9.3004381,0.3097552,2327338.5,9.6629275,1.2082017,0.01410271,-11.082346,-0.064730876,-11.142035,4.0039928e-05,0.72129642,1.5381488e-05,1.4490241e-05,0.0010358483,0.0010358483,0.34552357,0.0019619565,1.0444283e-07,0.0029979092,0.34552357,0.53537913,1.4937485,-258.03877,-13.570391,0.0,1.2657249e-06,1.2657249e-06,4.5491457e-06,5.6245641e-06,6.3719115e-06,6.9628587e-06,7.459273e-06
1.0,153.0,153.0,-447.37323,0.99159648,0.21111834,5.0,47.0,0.0,458.02375,-6.681417,0.3396986,-0.4758438,0.20695029,-0.84638647,1.5190426,0.20590471,-10.683007,1.0087619,0.56080134,-0.98958445,0.37722576,-0.17012395,-0.69177379,0.20522242,-9.9038712,0.2872093,174351.38,6.8105179,0.94292859,1.6168669,-6.8430605,0.31277802,-6.7054424,4.0375309e-05,0.3486246,0.0010668334,0.001224231,0.085731506,0.085731506,0.97742748,0.0019783901,1.476958e-06,0.087711373,0.97742748,0.50068717,1.2277981,-254.99135,-15.398427,0.0,9.4525113e-07,9.4525113e-07,8.1257459e-06,9.9148523e-06,1.1139076e-05,1.209836e-05,1.2899007e-05
1.0,154.0,154.0,-452.6196,1.0,0.21111834,4.0,15.0,0.0,458.84823,-7.7305938,0.98796239,-0.639753,0.34476898,-1.8907556,0.13315465,-0.95775853,-13.053325,0.041820405,-0.83137728,0.14044266,0.40983317,1.469625,-0.58764503,0.033330096,-9.2988673,0.20773405,384934.13,10.326172,0.68319273,0.01623878,-8.3626457,-0.12753,-9.1420496,2.0697272e-06,2.1016941,0.00023342594,0.00010706766,0.0077449143,0.0077449143,0.98697445,0.00010141663,7.9652179e-07,0.0078471275,0.98697445,0.55563425,1.0338918,-257.39413,-13.835827,0.0,5.1897533e-06,5.1897533e-06,1.4915841e-05,1.7214742e-05,1.8723471e-05,1.9874359e-05,2.0815972e-05
1.0,155.0,155.0,-451.98137,0.89860175,0.21111834,4.0,31.0,0.0,462.73666,-7.2196971,1.6496328,-0.084446231,0.77567554,-1.8342873,0.13498896,0.1988595,-14.654233,0.27610795,-0.28719388,0.31088158,0.28949337,1.644476,-0.066601121,-0.022437025,-9.0006065,0.24035624,672017.68,7.6158846,0.75810704,0.054749147,-7.3590024,0.026843838,-8.7549703,3.9930932e-07,2.1966786,0.00063683347,0.00015767568,0.013921796,0.013921796,0.9984906,1.9566157e-05,1.4792217e-06,0.013942841,0.9984906,0.93556831,0.97781281,-257.03939,-16.099669,0.0,4.4560172e-06,4.4560172e-06,1.7344746e-05,2.0480382e-05,2.2573595e-05,2.418797e-05,2.5519616e-05
1.0,156.0,156.0,-454.61497,0.93927672,0.21111834,4.0,15.0,0.0,466.69284,-8.969002,1.2450388,-0.82862442,0.48998389,-1.4875508,0.13898461,2.0773984,-13.813391,0.31952183,-0.97319197,0.57497055,0.30850262,1.3748036,-0.83996192,0.33692567,-10.069629,0.13173455,1677684.7,8.1640251,0.67246233,0.029139288,-10.000672,0.28872641,-10.440821,7.3430057e-07,2.7158393,4.5369453e-05,2.9215212e-05,0.0019612912,0.0019612912,0.98185626,3.5980728e-05,2.6200092e-07,0.0019975339,0.98185626,0.43172696,1.400635,-258.56219,-11.326004,0.0,6.8612811e-06,6.8612811e-06,1.1217972e-05,1.2271025e-05,1.2937378e-05,1.3433487e-05,1.3832022e-05
1.0,157.0,157.0,-446.59445,0.96184895,0.21111834,4.0,15.0,0.0,463.84029,-8.3089311,0.50291794,1.8362598,0.44505771,0.86754432,0.92365072,-1.6807068,-11.960386,0.1420478,0.41755194,-0.83033173,0.51046733,-1.5587925,-0.2080319,-0.26414459,-9.3907263,0.33330042,288610.58,10.187679,1.467364,0.56426921,-7.3854431,-1.552386,-8.5517218,6.7831209e-06,0.19670614,0.0006202158,0.00019321214,0.016058171,0.016058171,0.97971236,0.00033237293,1.5573019e-07,0.0163907,0.97971236,0.81218113,0.76786251,-256.8116,-15.049217,0.0,8.3532699e-07,8.3532699e-07,5.8032213e-06,7.3077893e-06,8.3638227e-06,9.2047197e-06,9.9149122e-06
1.0,158.0,158.0,-445.48683,0.98703008,0.21111834,5.0,31.0,0.0,455.96526,-4.5273137,0.96472807,2.0121229,0.6596886,-0.51890268,0.4243575,-0.65931272,-11.018726,0.12810679,-0.30485877,-0.77957501,0.02511005,-0.058612035,0.56998164,-0.18517575,-11.37152,0.11987914,361830.1,11.027705,1.0911944,0.41544416,-2.5861622,-0.27978429,-3.2082607,1.5764019e-05,0.45792642,0.075308502,0.040426866,4.9832521,4.9832521,0.9998229,0.00077243693,0.00011023954,4.9841347,0.9998229,1.7682346,0.83095823,-251.53075,-12.692738,0.0,2.1985469e-06,2.1985469e-06,8.7581887e-06,9.5170188e-06,9.991031e-06,1.0341598e-05,1.062197e-05
1.0,159.0,159.0,-443.49429,0.97689998,0.21111834,4.0,31.0,0.0,453.68416,-7.6286449,0.54244103,0.14287049,0.16294936,0.90730095,1.0090158,1.1195445,-11.267809,0.15307406,0.42326561,-0.15266154,0.47484393,-0.064682878,-0.98559023,0.17222234,-10.548904,0.16611247,601119.17,6.1129657,1.1477798,0.12534694,-7.5511461,1.1296381,-6.2736639,1.3632985e-05,0.83245525,0.00052550749,0.0018853083,0.12193268,0.12193268,0.9945113,0.00066801626,4.9296417e-06,0.12260562,0.9945113,0.37321888,1.1879419,-254.58634,-12.162934,0.0,2.6423687e-06,2.6423687e-06,9.6943496e-06,1.0876986e-05,1.1634679e-05,1.2204098e-05,1.2664912e-05
1.0,160.0,160.0,-442.88555,0.98435989,0.21111834,4.0,15.0,0.0,449.71968,-7.3823225,0.51002326,0.98784303,0.17865388,-0.68721351,1.017603,1.1408622,-11.20502,0.29041559,0.54645275,0.051366805,0.49758873,-0.23465553,-0.6944579,0.20656751,-10.953329,0.11063052,1063606.9,8.1957857,1.429695,0.074077184,-6.8784995,1.1609448,-5.8403281,1.5945688e-05,0.93669726,0.0010296879,0.0029078884,0.2034722,0.2034722,0.99612959,0.00078133873,9.2412425e-06,0.20426278,0.99612959,0.49934507,1.2294507,-254.1558,-11.199394,0.0,3.795291e-06,3.795291e-06,9.5440709e-06,1.0304589e-05,1.0777291e-05,1.1125782e-05,1.1403842e-05
1.0,161.0,161.0,-447.33643,0.95928316,0.21111834,4.0,15.0,0.0,457.82824,-6.3535984,1.7840017,2.2941774,0.11509498,0.41975683,2.0552326,2.2516032,-8.4308251,0.65037725,1.0562518,0.20087779,0.37436955,2.1983776,0.13688491,-0.29949345,-11.788877,0.079659707,505688.95,6.3338239,0.83858177,0.58151272,-2.2607821,4.6275682,2.415098,0.00043339414,2.7839852,0.10426891,11.190867,1087.3185,1087.3185,0.99984602,0.021236313,0.14621561,1087.486,0.99984602,1.1466962,0.74119358,-245.92946,-12.148984,0.0,2.5246235e-06,2.5246235e-06,9.713756e-06,1.0265188e-05,1.0602155e-05,1.0847925e-05,1.1042482e-05
1.0,162.0,162.0,-444.00015,0.8900598,0.21111834,4.0,15.0,0.0,454.86976,-3.8520394,1.412217,1.707391,0.23355746,1.3490638,0.70128948,1.3589473,-11.63462,0.48591427,0.31540769,-1.6426508,0.29243936,-0.7817728,0.60487783,0.17180449,-11.45747,0.042492191,656520.43,6.2237926,1.1540896,0.30504324,-1.4408327,0.95301543,-0.17273339,1.0320697e-05,0.15392775,0.23673054,0.8413619,105.93015,105.93015,0.99998779,0.00050571414,0.00078758986,105.93145,0.99998779,1.8310285,1.1874456,-248.49775,-11.184431,0.0,5.87663e-06,5.87663e-06,1.0922116e-05,1.1248589e-05,1.1444069e-05,1.1584821e-05,1.1695188e-05
1.0,163.0,163.0,-445.57772,0.85161173,0.21111834,4.0,31.0,0.0,458.73012,-6.3002846,0.85990737,0.46634849,1.0780562,-0.23893443,1.2118749,1.7987869,-10.552197,0.46659596,-0.95670572,-0.02100631,0.76361306,1.779457,-1.1858374,-0.24448825,-10.734059,0.16601133,574155.09,7.7306983,0.8809402,0.44064389,-5.8992681,2.1799048,-3.9769481,1.6725232e-05,3.81069,0.0027414505,0.018742753,1.1588755,1.1588755,0.99910942,0.00081953638,0.00021345629,1.1599085,0.99910942,0.30549024,0.78310519,-252.29869,-13.061399,0.0,2.1988134e-06,2.1988134e-06,1.1704297e-05,1.3131599e-05,1.4045909e-05,1.4732983e-05,1.5289007e-05
1.0,164.0,164.0,-449.24067,0.73074479,0.21111834,5.0,31.0,0.0,462.03623,-11.130761,0.28852188,0.40389084,0.27635828,-1.4644511,0.68466242,-1.0208502,-10.06959,0.64707086,0.46968756,-0.57181662,0.30385551,-1.9986303,-0.86129716,0.44558134,-8.0896967,0.43591158,338233.48,9.6441207,0.5187958,0.54320862,-11.014229,-0.69893777,-12.11788,5.7388356e-05,0.30755189,1.646573e-05,5.4609911e-06,0.00036451989,0.00036451989,0.11475171,0.0028120295,4.7188431e-08,0.0031765965,0.11475171,0.42261353,1.5613976,-257.90957,-15.396245,0.0,7.4339484e-07,7.4339484e-07,4.611931e-06,6.218149e-06,7.4120309e-06,8.3976312e-06,9.2524191e-06
1.0,165.0,165.0,-448.16095,0.92256651,0.21111834,4.0,15.0,0.0,457.7448,-8.6349577,0.36299223,-0.61976895,0.41604475,0.08830083,1.102729,-1.4700574,-13.065515,0.34206148,-0.57828883,-1.5182732,0.17218988,-0.9155825,-1.3969401,0.033061113,-7.2657846,0.46430417,191710.12,8.3659156,0.79405396,0.27605539,-8.859929,-1.621075,-10.444267,1.7370444e-06,0.18713458,0.00014196514,2.9114713e-05,0.0017290882,0.0017290882,0.95307538,8.5115177e-05,1.6398402e-08,0.0018142198,0.95307538,0.24735267,1.0336137,-258.53726,-15.094004,0.0,1.1446807e-06,1.1446807e-06,6.1988704e-06,8.4998634e-06,1.0239376e-05,1.1690475e-05,1.2958561e-05
1.0,166.0,166.0,-447.40313,0.23948058,0.21111834,4.0,31.0,0.0,460.95953,-7.8158461,0.30676257,-0.83249644,0.36400146,0.23655019,1.0705792,-1.1334009,-13.068058,0.29286173,-0.32954894,-1.4727904,0.15967608,-0.81951704,-1.1675006,0.095422177,-7.3125182,0.51025832,232971.94,8.5603536,0.72883363,0.19688679,-8.0712248,-1.2133954,-9.1985156,1.9173436e-06,0.2011614,0.00031240041,0.00010118949,0.0062806328,0.0062806328,0.98525223,9.3949838e-05,6.1938108e-08,0.0063746445,0.98525223,0.31114364,1.1001232,-257.44803,-16.227217,0.0,5.7897997e-07,5.7897997e-07,6.9690599e-06,9.9067034e-06,1.2175792e-05,1.4096321e-05,1.579317e-05
1.0,167.0,167.0,-447.23957,0.1615948,0.21111834,5.0,31.0,0.0,455.09606,-7.7605415,0.22392797,-1.1993686,0.35683261,0.16066183,0.45924676,-1.6882148,-12.198721,0.16563587,-0.46982446,-1.3390448,0.31347452,-0.51356833,-1.0788554,0.0030522111,-7.7145861,0.53702293,328074.96,8.3413153,1.0503355,0.49546783,-8.0291137,-0.77530718,-8.7470915,4.6597858e-06,0.22312227,0.00032583687,0.00015892288,0.010056536,0.010056536,0.97778893,0.00022832951,1.1084167e-07,0.010284976,0.97778893,0.33998444,1.0030569,-257.00633,-17.371938,0.0,2.67584e-07,2.67584e-07,4.7373482e-06,6.865004e-06,8.5313997e-06,9.9545629e-06,1.1220422e-05
1.0,168.0,168.0,-453.98331,0.99054333,0.21111834,4.0,15.0,0.0,463.98947,-9.3646522,1.7096028,-0.51146815,0.035635801,-0.97640827,0.70138649,0.97717016,-11.503796,1.0263325,-0.78854959,0.65182127,0.62647661,1.0761071,0.017445355,0.36531168,-8.0488075,0.23938225,22640.728,10.404562,0.7720199,0.37122761,-10.23906,0.68537395,-9.5884808,4.4924609e-06,3.7658636,3.5746449e-05,6.851343e-05,0.0062853627,0.0062853627,0.96598664,0.00022013058,1.1833314e-06,0.0065066766,0.96598664,1.0175984,1.4409631,-257.77158,-18.657963,0.0,1.1698999e-05,1.1698999e-05,3.776993e-05,4.454666e-05,4.9072278e-05,5.2562729e-05,5.5441799e-05
1.0,169.0,169.0,-450.17762,0.89799194,0.21111834,4.0,15.0,0.0,465.61128,-10.414985,0.24356292,0.49518403,0.060404777,-1.0013473,1.0911706,0.79871342,-10.069561,0.22595295,-0.13139166,-0.72689956,0.526568,-2.2739816,0.1377108,0.23003905,-7.9028942,0.44339239,62736.806,9.0025646,0.53554248,0.64158191,-10.294377,0.87153259,-9.4833303,4.1110422e-05,0.1459771,3.3822757e-05,7.6110049e-05,0.0073979752,0.0073979752,0.78597745,0.0020144107,6.6366053e-08,0.0094124523,0.78597745,1.1476436,1.2586492,-257.32617,-18.242702,0.0,8.0809417e-07,8.0809417e-07,8.3357889e-06,1.1321932e-05,1.3546602e-05,1.5386614e-05,1.6984844e-05
1.0,170.0,170.0,-446.24742,0.85550888,0.21111834,4.0,15.0,0.0,457.46484,-8.4153369,0.43866171,0.67342557,0.088751222,-1.4599415,0.33349969,-0.68322098,-11.953135,0.3228698,0.3651579,-0.69965671,0.14418571,-0.010625234,-0.63252303,0.38836418,-9.2179397,0.36551145,404419.63,9.5252295,1.453552,0.1759664,-8.1199309,-0.22785398,-8.4773565,7.2447285e-06,0.49599536,0.00029754921,0.00020812816,0.014842137,0.014842137,0.97661747,0.0003549917,3.6408324e-07,0.015197493,0.97661747,0.53124975,1.4745667,-256.73953,-15.33566,0.0,6.362542e-07,6.362542e-07,5.1860344e-06,6.6774302e-06,7.7426046e-06,8.6002421e-06,9.3305393e-06
1.0,171.0,171.0,-447.87291,0.99950601,0.21111834,4.0,15.0,0.0,452.38766,-10.019156,0.68416535,1.2601145,0.17298718,-1.5196442,0.32184538,-1.0416971,-11.933958,0.18028728,0.81682121,-1.4590117,0.1866849,0.35784456,-0.73158309,0.38549325,-9.767512,0.24967365,505817.07,8.2759969,1.1355046,1.0581261,-9.1570298,-0.33526538,-9.7551741,7.6050703e-06,0.24852608,0.00010547572,5.799382e-05,0.0040136456,0.0040136456,0.91503155,0.00037264844,5.2653985e-08,0.0043863467,0.91503155,0.48114669,1.4703394,-257.8703,-13.083939,0.0,1.8196202e-06,1.8196202e-06,5.6043095e-06,6.6539616e-06,7.3594335e-06,7.9056477e-06,8.3574311e-06
1.0,172.0,172.0,-454.73936,0.99291989,0.21111834,4.0,31.0,0.0,464.9282,-6.5300705,1.2748186,0.85914498,0.43330289,2.3384462,0.50980923,1.6150868,-12.971355,0.065903423,2.6569085,-1.2809184,1.1024663,-0.96803485,-0.83986801,-0.47968863,-10.720742,0.23171178,622006.44,6.641043,0.88508942,0.1116587,-5.4348165,0.82338618,-3.5981748,2.7711283e-06,0.095546319,0.0043620354,0.027373639,1.8377083,1.8377083,0.9999215,0.00013578528,8.4817243e-06,1.8378526,0.9999215,0.43176751,0.61897609,-251.92082,-14.536463,0.0,8.9902118e-07,8.9902118e-07,1.0319159e-05,1.2116979e-05,1.3310544e-05,1.4228037e-05,1.4983033e-05
1.0,173.0,173.0,-453.39102,0.97753796,0.21111834,4.0,15.0,0.0,464.3983,-6.8785666,0.39111894,-0.11087963,0.58945578,-1.4551796,0.67919952,-0.54449243,-12.358972,1.2704524,-2.2466496,0.28069261,0.031532192,1.8607172,-0.41384223,0.68522935,-10.706926,0.087969859,1596033.2,8.2053964,1.283021,0.36096074,-6.9219337,-0.36981899,-8.1495167,2.4715907e-07,1.4040559,0.00098592162,0.00028887494,0.022175895,0.022175895,0.9993864,1.2110794e-05,1.5047495e-06,0.022189511,0.9993864,0.66110525,1.9842269,-256.45175,-11.169075,0.0,6.6407815e-06,6.6407815e-06,1.1374767e-05,1.2088757e-05,1.2527319e-05,1.2848187e-05,1.3102762e-05
1.0,174.0,174.0,-450.6123,0.90492792,0.21111834,4.0,15.0,0.0,468.63122,-6.5800618,0.23754735,1.2351761,0.78275036,0.87105686,0.40537979,0.16046474,-11.862573,0.27528743,-1.4220998,1.2009968,0.046841214,-0.63294833,-0.57787345,-0.040535271,-9.9770295,0.14996928,59475.511,11.043256,1.062424,0.67264798,-6.286649,0.065049164,-5.5397798,4.7657329e-06,3.2263412,0.0018609856,0.0039273915,0.28499427,0.28499427,0.9990256,0.00023352091,4.4449175e-05,0.28527224,0.9990256,0.56109028,0.96027529,-253.86002,-15.876016,0.0,5.8507689e-06,5.8507689e-06,2.1470939e-05,2.3822628e-05,2.5316021e-05,2.6432066e-05,2.7331555e-05
1.0,175.0,175.0,-459.37781,0.97261643,0.21111834,4.0,15.0,0.0,465.74769,-8.9129593,0.10004165,-0.051988862,0.16924138,-0.9479949,1.5257198,1.688721,-10.328649,0.80364182,2.8083285,-1.8990285,0.061708631,2.9134757,-0.18204071,-0.036957083,-10.841076,0.15753735,7346733.8,5.1576715,0.9378472,0.46141977,-8.9181604,2.5765151,-6.5020852,0.00031223353,0.17920196,0.00013393441,0.0015003074,0.12604057,0.12604057,0.89174662,0.015299443,1.2234026e-06,0.14134124,0.89174662,0.83356741,0.96371749,-254.63276,-11.506846,0.0,2.2210343e-06,2.2210343e-06,7.792318e-06,8.6911629e-06,9.2643433e-06,9.6938211e-06,1.0040623e-05
1.0,176.0,176.0,-451.42998,0.95844256,0.21111834,4.0,15.0,0.0,471.12697,-7.6476816,0.15530064,-0.0047024075,0.38824597,-1.8668436,1.075995,-0.97050178,-10.362017,0.56252652,1.5766645,-1.0506138,0.097701407,2.6614495,-0.49556583,0.22161747,-10.570476,0.11914278,1376087.1,6.2869443,1.4953417,0.3971213,-7.6484119,-1.044255,-9.4174615,7.6738921e-05,0.4535787,0.00047680073,8.1292121e-05,0.0060633757,0.0060633757,0.61721299,0.0037602071,2.1522073e-07,0.0098237981,0.61721299,0.60922609,1.2480939,-257.03966,-10.856866,0.0,4.9481362e-06,4.9481362e-06,9.310493e-06,1.0109026e-05,1.0608309e-05,1.0977668e-05,1.1273098e-05
1.0,177.0,177.0,-449.62969,0.89403899,0.21111834,4.0,31.0,0.0,459.44644,-5.8940478,0.013803146,0.090664511,0.48433155,0.72261998,0.21558629,1.3773308,-9.8155772,0.3211135,-1.1083194,0.029978856,0.11075805,-2.3348606,0.034055594,-0.16637633,-10.410213,0.1950467,159192.98,8.4085973,0.65266256,0.28916379,-5.8927964,0.29693363,-5.2458751,3.8245926e-05,0.79562623,0.0027592501,0.0052692088,0.48716454,0.48716454,0.99612961,0.0018740504,1.8793763e-05,0.48905738,0.99612961,1.0346421,0.84672752,-253.56048,-14.489329,0.0,2.0352644e-06,2.0352644e-06,1.2264372e-05,1.4039615e-05,1.5194951e-05,1.6071897e-05,1.6786826e-05
1.0,178.0,178.0,-452.49712,0.50582103,0.21111834,5.0,31.0,0.0,463.20872,-5.2348457,0.0032637026,0.93980506,0.63363162,0.21949708,0.96389073,2.8384465,-10.660574,0.59669259,-1.2331885,-0.63278848,0.19004249,-0.56544064,-0.032135001,-0.40887182,-12.024722,0.13716307,1021768.6,9.7296601,0.63299658,0.3400308,-5.2317784,2.7359523,-2.3567459,1.1235766e-05,0.47699645,0.0053440128,0.094727977,8.4944268,8.4944268,0.99991215,0.00055055253,0.00019572166,8.4951731,0.99991215,0.96837584,0.66439939,-250.67965,-14.696941,0.0,9.0105394e-07,9.0105394e-07,4.7134851e-06,5.1836058e-06,5.480056e-06,5.700617e-06,5.8777936e-06
