chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,conc_expected_log10[1],conc_expected_log10[2],conc_expected_log10[3],conc_expected_log10[4],conc_expected_log10[5],conc_expected_log10[6],conc_expected_log10[7],conc_expected_log10[8],conc_expected_log10[9],conc_expected_log10[10],conc_expected_log10[11],conc_expected_log10[12],conc_expected_log10[13],conc_expected_log10[14],conc_expected_log10[15]
1.0,135.0,135.0,-285.04124,0.98265693,0.19339555,4.0,15.0,0.0,293.07963,-4.3919825,0.73526914,2.455598,0.26532473,-1.4470504,0.14871899,0.064141587,-11.518654,0.65218536,0.92695061,-0.048029366,0.22355353,-1.097959,-0.53029407,-0.45963036,-6.4234921,0.95877056,52298.884,7.1402917,0.066465428,0.70642495,-2.586457,0.009539072,-2.9608562,1.8199602e-05,0.74566266,0.075286305,0.051774569,3.8165178,3.8165178,0.99136829,0.0038037168,0.029426183,3.8497477,0.99136829,0.5884319,0.63151704,-251.32688,0.0,-17.863652,6.7414991,6.7414991,7.06662,7.0866279,7.0983318,7.1066359,7.1130771,7.0880365,7.0924869,7.0924916,7.0924987,7.09251,7.0925277,7.0925548,7.0925948
1.0,136.0,136.0,-292.49836,0.94386694,0.19339555,4.0,15.0,0.0,299.38962,-1.2517555,0.2754582,3.0851078,0.13360293,-1.6699512,0.051192653,-0.38416076,-10.216637,0.61570299,-0.56018306,-0.58363073,0.51547405,-1.332756,-0.57595258,-0.16200046,-6.2998033,1.2817228,744683.48,6.9669141,0.07813545,0.69962468,-0.40193727,-0.019666208,-0.64471384,2.5892868e-05,0.28065424,0.66902271,0.5248127,38.107229,38.107229,0.99696587,0.0054116094,0.11056254,38.223203,0.99696587,0.56216911,0.85044081,-249.40247,0.0,-18.551255,6.4981014,6.4981014,6.9583837,6.9819048,6.9956638,7.0054259,7.0129981,6.9835606,6.9887918,6.9887931,6.9887955,6.9887997,6.9888067,6.9888178,6.9888345
1.0,137.0,137.0,-288.7754,0.93208699,0.19339555,4.0,15.0,0.0,301.34393,-10.055942,0.60625047,-0.50120517,0.34104312,1.8397366,1.8947832,1.0133963,-13.25216,0.32338218,0.37267184,-0.85051605,0.28252062,0.37467509,0.20493405,0.25424178,-8.1735173,1.0055568,5708.5448,6.6334403,0.027993238,1.0265853,-10.359797,1.9201662,-7.8122017,1.9815236e-06,0.4748945,3.1680875e-05,0.00040476591,0.040700286,0.040700286,0.98512781,0.00041413843,0.00020030213,0.041314726,0.98512781,1.2274441,1.2894835,-256.11657,0.0,-18.693137,6.4654809,6.4654809,6.5472479,6.5556674,6.5605944,6.5640906,6.5668027,6.5562603,6.5581336,6.5581459,6.5581589,6.5581729,6.5581886,6.5582069,6.5582285
1.0,138.0,138.0,-284.74849,0.95794695,0.19339555,5.0,31.0,0.0,298.80255,-6.3794686,0.51800913,-0.13743445,0.17156258,-1.2405295,0.94747525,-1.0457382,-10.447171,0.16759846,-0.41961897,-0.20787327,0.33242461,-0.37591167,-0.15769497,0.000963101,-5.8611976,1.1064216,1958804.0,7.1701346,0.073290502,0.56847395,-6.4506609,-0.99081111,-7.6543004,2.7058782e-05,0.71688807,0.001579478,0.00047400134,0.040229741,0.040229741,0.87089856,0.0056552855,0.00030834513,0.046193372,0.87089856,0.85411027,1.0009636,-255.91069,0.0,-18.919017,6.7303916,6.7303916,6.9450555,6.9670994,6.979999,6.9891527,6.9962535,6.9686518,6.9735566,6.9739703,6.9743811,6.974791,6.9752021,6.9756174,6.97604
1.0,139.0,139.0,-287.49026,0.79052227,0.19339555,4.0,15.0,0.0,297.42427,-7.1714626,0.45827015,2.3251784,0.17742961,-1.0164829,0.56870618,-0.69792561,-8.4206858,0.061020309,-0.79062991,-0.46871841,0.079463399,0.13858236,-0.01678375,0.20761305,-4.8828504,1.3096853,586592.27,7.1547048,0.047261116,0.61805592,-6.1059028,-0.39691461,-6.6831716,0.00020988931,0.63273336,0.0022296676,0.0012518015,0.11303889,0.11303889,0.71672877,0.043866867,0.00080925876,0.15771501,0.71672877,0.98335631,1.2307368,-254.84854,0.0,-17.795798,6.8711381,6.8711381,7.0318742,7.0460972,7.0544181,7.0603221,7.0649018,7.0470986,7.0502624,7.0509505,7.0516176,7.0522659,7.0528978,7.0535158,7.054122
1.0,140.0,140.0,-286.97692,0.96884668,0.19339555,4.0,31.0,0.0,298.27717,-6.8564796,1.1066027,-0.48004349,0.16751338,-0.3386526,0.87365829,2.4110674,-12.987922,0.015159289,0.51252419,-1.1929893,0.033350866,0.41228293,0.070088315,-0.072781157,-4.4643981,0.97552115,171503.35,7.1759119,0.19195449,0.90157086,-7.3876971,2.106449,-5.3379769,2.3056397e-06,0.30751257,0.0006188194,0.004805583,0.45196183,0.45196183,0.99577203,0.00048187869,0.0014371155,0.45388082,0.99577203,1.0726029,0.92980429,-253.66437,0.0,-19.622782,6.024185,6.024185,6.7852963,6.8430759,6.8768759,6.9008577,6.9194596,6.8471434,6.8599944,6.8600052,6.8600188,6.8600374,6.8600635,6.8601007,6.860153
1.0,141.0,141.0,-289.07218,0.89993825,0.19339555,4.0,31.0,0.0,298.69501,-4.9389505,0.26053913,1.4716094,1.11667,1.0318109,0.208453,-0.39098973,-10.383089,0.55506819,0.058499859,0.20795267,0.05597561,-0.41086222,-0.088151087,0.37548654,-8.9075658,1.0548011,624860.28,7.2020684,0.0016018995,0.58927068,-4.5555387,-0.081502983,-3.4848494,3.1973052e-05,1.2031636,0.010508838,0.030658374,2.6812632,2.6812632,0.98528212,0.0066823679,0.033369618,2.7213152,0.98528212,0.91562253,1.4556995,-251.83715,0.0,-18.066345,7.192457,7.192457,7.2000475,7.2005297,7.2008118,7.2010119,7.2011672,7.2005637,7.2006709,7.2006712,7.2006715,7.200672,7.2006728,7.2006739,7.2006755
1.0,142.0,142.0,-287.08542,0.91321397,0.19339555,4.0,15.0,0.0,298.79307,-6.0251585,0.68821161,0.75346887,0.060232953,0.057762237,0.52408745,-0.80278076,-12.525432,0.40720076,-0.62455736,-0.66115627,0.19176196,0.21920126,0.25157299,0.23244687,-3.7189806,1.8510044,84097.347,7.0244446,0.00081392065,0.7877119,-5.5066125,-0.42072732,-5.9238606,2.8172425e-06,0.53841706,0.0040598369,0.0026748536,0.27554728,0.27554728,0.99235327,0.00058880368,0.0015344671,0.27767055,0.99235327,1.2860468,1.2616834,-254.24671,0.0,-16.634921,7.0195611,7.0195611,7.0226135,7.0228585,7.0230018,7.0231035,7.0231824,7.0228758,7.0229303,7.0229304,7.0229305,7.0229306,7.0229308,7.0229311,7.0229315
1.0,143.0,143.0,-288.71909,0.8616446,0.19339555,5.0,31.0,0.0,296.59081,-7.9734082,0.91184454,1.1668358,0.066568198,0.52688353,1.627021,1.6221353,-9.5785171,0.07674896,0.82409741,-0.22045939,0.97122047,-1.5611026,-0.31031951,-0.22039208,-11.030232,0.52051542,67525.544,7.0188325,0.024204927,0.77998689,-6.9094353,2.6392482,-4.2351135,7.3717639e-05,0.17611217,0.00099832135,0.014478167,1.1552843,1.1552843,0.98506391,0.015406987,0.0021100827,1.1728014,0.98506391,0.73321265,0.80220421,-252.56578,0.0,-16.892575,6.873603,6.873603,6.9794721,6.9867583,6.9910205,6.9940446,6.9963903,6.9872712,6.9888917,6.9889052,6.9889189,6.9889329,6.9889475,6.9889628,6.9889792
1.0,144.0,144.0,-282.87794,0.98967354,0.19339555,4.0,15.0,0.0,293.71013,-3.4102433,0.48262314,0.27524226,0.45253189,-0.40131294,0.77898105,0.43030045,-11.198882,0.71072963,-1.2443479,-0.35158575,0.053748908,1.791059,0.097565924,0.044111746,-6.129159,0.84334315,41179.171,7.2859584,0.21097668,0.82304583,-3.277405,0.33519589,-3.123816,5.6532663e-06,0.77466989,0.037726028,0.043988984,4.1923408,4.1923408,0.99177757,0.0011815327,0.033575478,4.2270978,0.99177757,1.1024841,1.0450991,-251.49432,0.0,-20.703903,6.0200983,6.0200983,7.0606973,7.1242071,7.1613581,7.1877172,7.2081631,7.1286786,7.1428051,7.1428141,7.1428309,7.1428614,7.1429133,7.1429963,7.1431215
1.0,145.0,145.0,-286.49264,0.96721633,0.19339555,4.0,15.0,0.0,297.56156,-5.8875371,1.8060033,2.0396032,0.16646541,1.0032435,0.39316405,-0.32816628,-13.418537,0.31346869,1.7163956,-1.8056507,0.52754511,-0.1676206,-0.90950509,-0.022826195,-8.3549603,0.81371111,275515.67,6.9014599,0.087473695,0.96918391,-2.2040071,-0.12902318,-2.1660249,2.5472378e-06,0.15045697,0.11036005,0.11463238,7.5559232,7.5559232,0.99837682,0.00053237271,0.011752222,7.5682078,0.99837682,0.40272349,0.97743235,-250.5751,0.0,-18.39088,6.3766177,6.3766177,6.8304401,6.8567722,6.8721755,6.8831043,6.8915814,6.8586258,6.864482,6.8644828,6.8644842,6.8644866,6.8644907,6.8644972,6.864507
1.0,146.0,146.0,-286.98678,0.99832352,0.19339555,4.0,31.0,0.0,296.17251,-5.5947066,0.46331545,0.30934105,0.045551675,-0.57441748,0.84984795,2.1180719,-7.1686855,0.040000482,-0.30722757,-0.46336259,0.29359224,-0.70279365,0.43169198,0.21070123,-6.0580178,0.7828414,23994.462,7.1118045,0.025869812,0.66684039,-5.4513841,1.800039,-3.6775107,0.00076092574,0.51186347,0.0042903623,0.02528584,2.8743463,2.8743463,0.9427814,0.15903348,0.015414263,3.0487941,0.9427814,1.5398607,1.2345435,-252.00379,0.0,-17.274538,6.9565857,6.9565857,7.0800868,7.0878743,7.0924297,7.0956618,7.0981689,7.0884225,7.0901546,7.0902137,7.0902731,7.0903333,7.0903948,7.0904585,7.0905251
1.0,147.0,147.0,-286.7753,0.97594704,0.19339555,5.0,31.0,0.0,294.63997,-8.5716967,0.55174334,-0.1940305,0.12102792,1.6044988,0.27056146,-0.026260591,-16.087736,0.090475513,0.56569406,-0.59297825,0.12239389,0.92544387,-0.34169875,-0.21104478,-8.2034719,1.798068,181055.74,8.4009333,0.45228277,0.85680103,-8.6787517,-0.0071051037,-8.4916677,1.0849577e-07,0.61896313,0.00017016335,0.00020517081,0.016176408,0.016176408,0.99225789,2.2675616e-05,0.00010354107,0.016302625,0.99225789,0.71056223,0.80973781,-256.78643,0.0,-21.744623,5.6872367,5.6872367,6.8270534,6.9629074,7.0424514,7.0989096,7.142711,6.9724787,7.0027211,7.0027585,7.0028094,7.0028835,7.0029942,7.0031579,7.0033935
1.0,148.0,148.0,-286.93097,0.9063216,0.19339555,4.0,15.0,0.0,298.1449,-7.5025115,1.1653682,1.4611014,0.23067079,-0.47579354,1.1162716,0.70747071,-10.813879,1.1577477,-0.74804465,0.19055092,0.75743974,-1.5336926,0.13634973,-0.16178481,-8.2809752,0.60575436,32473.207,8.5606864,0.51358819,1.3949916,-5.7997904,0.78972948,-5.1198126,8.4619895e-06,0.37865538,0.0030281894,0.005977143,0.5805926,0.5805926,0.99308478,0.0017685558,0.0022743261,0.58463549,0.99308478,1.1460826,0.85062423,-253.44698,0.0,-25.021047,5.4791572,5.4791572,7.5715269,7.7261229,7.8165582,7.8807237,7.9304949,7.7370063,7.7713909,7.7714635,7.7715454,7.7716434,7.7717667,7.7719264,7.7721357
1.0,149.0,149.0,-287.16039,0.97407673,0.19339555,4.0,15.0,0.0,295.24111,-7.0200151,1.4107278,1.0349514,0.37006969,-0.71964535,0.9725603,1.3543676,-11.578647,0.8267272,-1.1691377,0.14942698,0.64213216,-1.9264239,-0.11724743,-0.21201242,-8.5842513,0.66898201,28211.715,8.5704202,0.5787291,1.2547353,-5.5599804,1.3172041,-4.5090952,3.5619396e-06,0.33702716,0.0038488517,0.011008416,0.95061342,0.95061342,0.99575034,0.00074444538,0.0033125792,0.95467045,0.99575034,0.88936511,0.80895465,-252.84202,0.0,-26.772373,5.0980456,5.0980456,7.5795839,7.7537922,7.8556992,7.9280039,7.9840881,7.7660561,7.804802,7.8048285,7.8048644,7.8049164,7.8049936,7.8051075,7.8052712
1.0,150.0,150.0,-289.91476,0.84473867,0.19339555,5.0,31.0,0.0,299.88701,-4.5480584,0.084068131,-0.35852033,0.1112532,1.2575972,0.99712063,-0.3820427,-11.490731,0.20515247,0.26889041,-1.5341455,0.095437028,1.6442417,0.072011196,0.21970085,-4.3041891,0.65808176,89919.001,7.0859883,0.019325143,0.5311218,-4.5781985,-0.38094266,-4.8192294,1.080429e-05,0.25227791,0.010273387,0.0080730055,0.75996068,0.75996068,0.99444984,0.0022580965,0.001983345,0.76420213,0.99444984,1.0746674,1.245704,-253.14877,0.0,-18.654813,6.9700375,6.9700375,7.0510277,7.0568449,7.0602478,7.0626622,7.064535,7.0572544,7.0585482,7.0585507,7.0585535,7.0585568,7.0585606,7.0585653,7.0585713
1.0,151.0,151.0,-288.52439,0.98069108,0.19339555,5.0,31.0,0.0,299.62834,-4.668566,0.13218801,0.9983681,0.73549884,0.37292005,0.2020733,0.45912437,-11.694738,0.90009572,1.1594738,-0.80797649,0.081274407,-0.36706955,0.06464159,-0.26515338,-5.999771,0.89133407,1552.3156,6.9905772,0.025205762,0.97645128,-4.5365937,0.092776776,-4.1695346,2.3674769e-05,0.43265707,0.010709826,0.015459453,1.4501681,1.4501681,0.99217339,0.0049480267,0.0064914018,1.4616075,0.99217339,1.0667766,0.76708829,-252.50711,0.0,-17.448554,6.8393427,6.8393427,6.9520524,6.9596399,6.9640783,6.9672275,6.9696701,6.960174,6.9618616,6.9618656,6.9618701,6.9618755,6.9618824,6.9618913,6.961903
1.0,152.0,152.0,-288.68915,0.9604482,0.19339555,4.0,15.0,0.0,299.46533,-5.6915711,0.13354671,-0.31640576,0.26975158,-0.46139153,1.6619668,1.1993316,-14.765138,0.26008242,-1.5217062,-1.6775762,0.32143352,0.64401941,-0.2192556,-0.15335334,-6.0692103,0.91933022,5579.7563,7.3810394,0.21227694,0.62841873,-5.7338261,1.9932493,-3.8650379,2.6043642e-07,0.22979519,0.0032346774,0.020962128,1.7342155,1.7342155,0.99759888,5.4431213e-05,0.0041196549,1.7383896,0.99759888,0.80311641,0.85782657,-252.20746,0.0,-23.079642,6.1073778,6.1073778,7.0730091,7.1369095,7.1742892,7.2008106,7.2213823,7.1414078,7.1556195,7.1556217,7.1556262,7.1556347,7.1556495,7.1556734,7.1557095
1.0,153.0,153.0,-285.10063,0.98365592,0.19339555,5.0,31.0,0.0,298.26665,-8.7676281,0.19189982,-0.75329719,0.11195567,0.21027179,0.17119736,-0.45062258,-12.54717,0.21293153,0.9989734,-0.89942576,0.57015063,-1.4391915,-0.17536607,0.24457325,-7.6557028,0.83856284,15376.045,7.4002731,0.11334523,0.67545371,-8.9121857,-0.077145395,-8.9657899,4.3975777e-06,0.17906942,0.00013473702,0.00012770471,0.010758392,0.010758392,0.91969243,0.00091909373,2.032943e-05,0.011697816,0.91969243,0.83914978,1.2770762,-257.21209,0.0,-17.88525,6.7202018,6.7202018,6.9868009,7.0208117,7.0407343,7.0548772,7.0658505,7.0232083,7.0307818,7.0311748,7.0315657,7.031955,7.0323438,7.0327332,7.0331244
1.0,154.0,154.0,-288.14484,0.97940076,0.19339555,5.0,31.0,0.0,299.57586,-6.9483488,0.059675262,0.28043848,0.1585577,-0.10415385,0.077930527,-0.76426257,-13.754075,0.038184066,0.30126747,-0.08981399,0.37306045,-0.82699083,-0.096008255,0.41425038,-10.153032,1.4537318,11788.252,7.6446339,0.21434565,0.73577349,-6.9316136,-0.059559385,-7.0076874,1.0756647e-06,0.67143937,0.00097642404,0.00090489885,0.078866617,0.078866617,0.99029862,0.00022481393,0.00054779679,0.079639228,0.99029862,0.90845652,1.513236,-255.32395,0.0,-19.61754,6.35856,6.35856,7.0460215,7.1105171,7.1482519,7.1750272,7.1957967,7.1150585,7.1294064,7.1294375,7.1294755,7.1295255,7.1295942,7.1296903,7.1298233
1.0,155.0,155.0,-288.66936,0.63168008,0.19339555,5.0,31.0,0.0,298.75822,-7.7827073,0.036678794,0.60470449,0.71615759,0.17392037,0.20667431,-1.572972,-11.571877,0.38401649,0.5344842,0.23398826,0.055406694,0.17306423,-0.66761618,-0.28057014,-7.4996256,0.19247275,292494.33,7.5999889,0.17215923,0.75714002,-7.7605274,-0.3250929,-7.961066,1.1575421e-05,1.2758048,0.00042623171,0.00034878113,0.024604086,0.024604086,0.89941611,0.0024192631,0.00033227181,0.027355621,0.89941611,0.51292985,0.75535296,-256.23568,0.0,-18.424423,6.5670335,6.5670335,7.0338525,7.0856049,7.1158964,7.1373937,7.1540707,7.0892509,7.1007696,7.1014622,7.1021589,7.102867,7.1035963,7.1043587,7.1051672
1.0,156.0,156.0,-289.63012,0.98918826,0.19339555,4.0,31.0,0.0,297.41515,-8.2302409,0.025986363,0.93603313,0.39612462,-0.27818831,0.086749787,-0.15717743,-10.253696,0.21842984,1.0832969,0.16599473,0.19306136,-0.045150477,-0.10399809,-0.37937212,-3.2851521,0.26531098,66243.773,7.2373873,0.10503031,0.78151471,-8.2059168,-0.013635108,-8.3297492,4.4631439e-05,1.1703208,0.00027303329,0.00024123255,0.020951417,0.020951417,0.68557512,0.0093279708,0.00028096405,0.030560352,0.68557512,0.90122702,0.68429093,-256.46313,0.0,-17.683896,6.6072054,6.6072054,6.8881673,6.9197363,6.9382152,6.9513295,6.9615033,6.9219604,6.928987,6.9307168,6.9323888,6.934011,6.9355914,6.9371386,6.9386609
1.0,157.0,157.0,-284.25764,0.99539295,0.19339555,4.0,31.0,0.0,293.82688,-6.9052393,0.17878942,-1.2993856,0.5286274,0.044017402,0.36719757,0.016879442,-12.234418,0.364203,-1.0759337,-0.80548213,0.20242683,0.8805028,-0.03833684,0.050733287,-10.423388,0.37904267,62093.778,8.3480342,0.39918978,0.98915257,-7.1375557,0.0061980902,-7.1080888,3.2845637e-06,0.53406125,0.00079469216,0.0008184577,0.073186755,0.073186755,0.9853059,0.00068647381,0.00040497778,0.074278206,0.9853059,0.96238872,1.0520423,-255.42082,0.0,-21.720152,5.9528956,5.9528956,7.2205149,7.3406251,7.4108997,7.4607643,7.4994443,7.3490823,7.3758019,7.3759655,7.3761392,7.3763304,7.3765492,7.3768079,7.3771208
1.0,158.0,158.0,-284.9851,0.8698906,0.19339555,4.0,31.0,0.0,297.26756,-7.0049149,0.18129633,-0.57208173,0.3943253,1.4991861,0.33517164,0.10477527,-5.6352616,0.51598837,0.83312888,0.33309468,0.30012044,-0.18232352,0.0054404651,0.21828309,-7.869936,0.6306736,99861.245,7.3761012,0.193,0.9573688,-7.1086312,0.035117698,-6.4823465,0.0054869828,1.3209824,0.00081801392,0.0015302158,0.13960025,0.13960025,0.10804136,1.1467794,0.0057204268,1.2921001,0.10804136,1.0054553,1.2439392,-253.2862,0.0,-19.546867,6.2181012,6.2181012,6.9748557,7.0329495,7.0669334,7.0910458,7.1097493,7.0370405,7.0499642,7.0699162,7.0860282,7.0995487,7.1112043,7.1214562,7.1306158
1.0,159.0,159.0,-289.49303,0.84218165,0.19339555,4.0,15.0,0.0,302.80845,-5.9158044,0.56607259,1.5076999,0.12632324,0.36223609,1.0125473,1.367106,-5.7878086,0.23526512,-0.25366233,-0.78272461,0.21076087,0.84525156,0.34387033,0.43786213,-3.3061212,0.67894006,68640.387,7.5053754,0.40327073,0.9900653,-5.0623368,1.3842595,-3.6323185,0.0028871468,0.54630456,0.0063307483,0.026454778,2.8633758,2.8633758,0.82191397,0.60341369,0.017000693,3.4837902,0.82191397,1.4103957,1.5493913,-251.88578,0.0,-24.493012,5.085751,5.085751,7.0164633,7.1378585,7.2088705,7.2592544,7.2983355,7.1464049,7.1734055,7.1767476,7.1800373,7.1832838,7.1864978,7.1896921,7.1928802
1.0,160.0,160.0,-281.74902,0.99850117,0.19339555,4.0,15.0,0.0,295.75693,-6.7443317,0.35795996,0.52083945,0.51107416,0.4233415,1.2554215,-0.41921154,-9.2784695,0.37833864,0.42065395,-0.78359307,0.20246977,-0.34147936,0.54043265,-0.029818371,-4.7065588,1.5161348,53030.366,7.4687623,0.12470135,1.0666311,-6.557892,-0.52628717,-6.8678203,0.00010952914,0.42624869,0.0014188735,0.0010407431,0.12603761,0.12603761,0.84300944,0.022891591,0.00057993163,0.14950913,0.84300944,1.7167494,0.97062181,-255.08716,0.0,-18.768757,6.7205542,6.7205542,7.1481023,7.185631,7.2075865,7.2231648,7.2352487,7.1882732,7.1966209,7.1975182,7.1984034,7.1992785,7.2001462,7.2010095,7.2018716
1.0,161.0,161.0,-284.75278,0.24465075,0.19339555,4.0,31.0,0.0,296.1045,-7.7497254,0.11342664,-1.3498846,0.77516679,1.5597813,0.49636099,-0.50241435,-11.124162,0.37026455,-0.57128907,-0.75498017,0.31201048,0.048619199,0.1565317,0.12944407,-6.308895,0.14060001,235105.77,7.6829987,0.20487891,0.99444135,-7.9028382,-0.24937888,-6.9431264,1.1939117e-05,0.47720435,0.00036969277,0.0009652471,0.094706965,0.094706965,0.96963859,0.0024952755,0.00047019746,0.097672438,0.96963859,1.1694478,1.1381954,-255.24893,0.0,-19.168477,6.4537252,6.4537252,7.1275891,7.1892409,7.2253107,7.2509042,7.2707568,7.1935817,7.207296,7.2075224,7.207753,7.2079911,7.2082412,7.2085088,7.2088004
1.0,162.0,162.0,-287.774,0.6816835,0.19339555,4.0,15.0,0.0,295.76415,-5.4785092,1.3187166,0.51546236,0.6474277,2.0773041,0.25411346,1.068916,-11.320497,0.7208784,0.087924011,-1.1019215,0.44813106,-0.4416392,-0.05096367,-0.65582936,-1.1705574,1.9423175,207720.66,7.1472173,0.16781806,0.84451005,-4.7987605,0.27162594,-3.1822303,1.2915092e-05,0.27257711,0.0082399542,0.04149301,3.6892744,3.6892744,0.99646265,0.0026992543,0.010397326,3.702371,0.99646265,0.95031319,0.51901144,-251.54681,0.0,-19.543583,6.1403089,6.1403089,6.9587282,7.009246,7.0387972,7.0597641,7.0760273,7.0128023,7.0240377,7.0240446,7.0240537,7.0240665,7.0240853,7.0241126,7.0241515
1.0,163.0,163.0,-291.75478,0.52528768,0.19339555,4.0,15.0,0.0,299.42525,-5.6968524,1.0269882,0.059348819,0.78698766,1.5267077,0.47303758,0.65028615,-12.432947,0.84040471,-0.4483746,-1.5883723,0.35864904,-1.2376825,-0.77385749,-0.84676057,-2.6543834,0.23633966,906937.39,7.2736615,0.095600374,0.70294353,-5.6359018,0.30760979,-4.1267919,2.7339491e-06,0.13103826,0.0035674586,0.016134557,1.1031468,1.1031468,0.99813076,0.00057139536,0.0014945095,1.1052127,0.99813076,0.46123044,0.42880176,-252.46177,0.0,-18.422843,6.7000592,6.7000592,7.1161607,7.1449384,7.1617725,7.1737165,7.1829811,7.1469641,7.1533643,7.1533669,7.15337,7.1533741,7.1533798,7.1533878,7.1533989
1.0,164.0,164.0,-289.92366,0.78611979,0.19339555,4.0,15.0,0.0,301.21529,-6.7450515,0.54893074,0.40647336,0.53509088,1.2650614,0.13419376,1.0587888,-13.006629,0.3285066,-1.4187705,-1.5378763,0.34451186,-0.87542018,-0.78695225,-0.78514885,-3.382611,0.98972881,694055.99,7.4661262,0.085725096,0.73416791,-6.5219258,0.14208285,-5.7029201,1.4088961e-06,0.15890179,0.0014708339,0.0033362092,0.22726145,0.22726145,0.99706977,0.00029445929,0.00037342584,0.22792934,0.99706977,0.45523011,0.45605181,-254.02628,0.0,-18.620706,6.9517756,6.9517756,7.2660914,7.2918932,7.3069873,7.3176971,7.3260043,7.2937096,7.2994482,7.2994534,7.2994592,7.2994661,7.2994747,7.2994858,7.2995003
1.0,165.0,165.0,-289.3004,0.98014978,0.19339555,4.0,15.0,0.0,300.41595,-5.5530571,0.39085002,0.033305243,0.61888196,0.89274626,0.056874755,-1.2554019,-9.2047699,0.17061871,-0.074112623,-1.4430192,0.029827552,-0.87404866,0.22783325,-0.56346586,-4.3455682,1.1496447,145694.98,7.5094081,0.069754592,0.76901321,-5.5400397,-0.071400674,-5.0589358,9.9295043e-05,0.23013483,0.0039263709,0.0063523158,0.64632772,0.64632772,0.96664477,0.020752664,0.0015496428,0.66863003,0.96664477,1.2558759,0.56923276,-253.37288,0.0,-19.243633,7.0908805,7.0908805,7.3785168,7.3995139,7.4117967,7.4205115,7.4272714,7.400992,7.4056619,7.4057548,7.4058481,7.4059425,7.4060386,7.4061373,7.4062397
1.0,166.0,166.0,-291.43112,0.98056455,0.19339555,5.0,31.0,0.0,306.38582,-3.3737817,1.5020035,-0.64526804,0.67723593,0.88616632,0.12490405,-1.4208277,-9.3060606,0.16521184,-0.31704506,-1.5990393,0.0032523812,-0.4104462,0.23018935,-0.42858371,-4.6926912,1.3706212,127741.87,7.0178051,0.14453696,0.83464521,-4.3429766,-0.17746713,-3.9203,8.6234504e-05,0.20182097,0.012997782,0.019835142,2.02063,2.02063,0.98910956,0.018023011,0.0042248248,2.0428778,0.98910956,1.2588383,0.65143106,-252.2617,0.0,-19.287367,6.1505834,6.1505834,6.8177961,6.8613053,6.8867567,6.9048149,6.9188219,6.8643681,6.8740447,6.8740993,6.8741552,6.8742134,6.8742753,6.8743425,6.874417
1.0,167.0,167.0,-283.31103,0.98702049,0.19339555,5.0,31.0,0.0,298.92314,-10.789655,0.47648216,0.70299459,0.4504748,-0.094614591,1.1542404,1.857584,-13.935424,0.37377602,0.19977119,0.25542634,0.25243503,0.63977012,-0.33229629,0.13167133,-9.5291614,1.4040293,88470.071,7.9267058,0.24340924,1.0877611,-10.454691,2.1440985,-8.3532137,9.5576466e-07,1.5172913,2.8812802e-05,0.00023563802,0.018644986,0.018644986,0.97424113,0.00019975481,0.00029321729,0.019137958,0.97424113,0.71727477,1.1407333,-256.64812,0.0,-19.302628,6.4662504,6.4662504,7.0948772,7.1680124,7.2108285,7.2412168,7.2647922,7.173166,7.1894479,7.1895705,7.1897108,7.1898818,7.1901008,7.1903894,7.1907722
1.0,168.0,168.0,-283.13063,0.97992996,0.19339555,5.0,31.0,0.0,291.24853,-8.4903086,0.43593763,-0.081836553,0.44791044,-0.28470447,0.67119889,1.0268616,-7.813537,0.6747819,0.15972242,-0.49450331,0.53096072,-1.7815698,0.50368545,-0.087843037,-7.5803263,1.0122307,489667.65,7.4784922,0.20024405,0.64733906,-8.5259842,0.68922835,-7.964278,0.00045022675,0.23682191,0.0001982495,0.00034766264,0.041198707,0.041198707,0.30415486,0.094097391,0.00015696462,0.13545306,0.30415486,1.6548088,0.91590463,-255.44996,0.0,-20.889655,6.2770278,6.2770278,6.9000408,6.9602866,6.9955366,7.0205492,7.0399516,6.9645283,6.9779301,6.9895015,6.9997143,7.0088555,7.0171304,7.0246911,7.0316533
