chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],z_port[2],z_port[3],z_port[4],sigma_visit,z_visit[1],z_visit[2],z_visit[3],z_visit[4],sigma_time,z_time[1],z_time[2],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],log_lambda_port[2],log_lambda_port[3],log_lambda_port[4],fleet_time[1],fleet_time[2],log_lambda_visit[1],log_lambda_visit[2],log_lambda_visit[3],log_lambda_visit[4],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_port[2],lambda_port[3],lambda_port[4],lambda_visit[1],lambda_visit[2],lambda_visit[3],lambda_visit[4],imported_cases_visit[1],imported_cases_visit[2],imported_cases_visit[3],imported_cases_visit[4],imported_cases[1],imported_cases[2],imported_cases[3],imported_cases[4],attribution_share[1],attribution_share[2],attribution_share[3],attribution_share[4],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration
1.0,75.0,75.0,-54.43983,0.95029601,0.23862036,4.0,15.0,0.0,63.332286,-11.964272,1.1855851,-0.45472499,0.040416548,1.458917,0.87293422,1.0682491,0.52494941,0.52330716,-1.18992,0.3363754,1.262835,0.24925113,1.4458224,-10.421345,0.33370262,-0.37174951,-0.62193529,0.64853091,0.73011356,0.23322956,-0.006644429,-7.4825905,1.5324013,81494.759,8.0663727,1.083431,0.18870528,-12.503388,-11.916355,-10.234602,-10.929335,0.31476305,1.8258351,-10.116776,-9.5314976,-9.6798978,-10.255239,2.6314275e-05,0.86205683,3.7140503e-06,6.6802502e-06,3.5906148e-05,1.7924635e-05,4.0396165e-05,7.2530921e-05,6.2527894e-05,3.5172755e-05,0.10194874,0.21506586,0.24598816,0.39639695,0.10194874,0.21506586,0.24598816,0.39639695,0.013289254,0.028034331,0.032065125,0.051671259,2.5362224,4.1758951,7.6715173,0.12505997,1.2626713,0.9933776,-39.52543,0.0,0.0
1.0,76.0,76.0,-55.560686,0.87746642,0.23862036,4.0,15.0,0.0,69.975639,-11.914131,1.2804311,-0.96787315,0.97557013,1.4214745,0.87702158,0.94605556,0.49599959,-0.2891862,-2.1657623,0.65944587,0.95594018,0.22915419,1.5389338,-11.134043,0.72235231,-0.036823555,-0.82425595,0.30759866,-0.48158028,-0.20171391,0.24239299,-6.5698875,1.4081263,564017.9,8.2476974,0.81223529,0.10610863,-13.153426,-10.664981,-10.094031,-10.791165,0.2190577,1.4711286,-11.213054,-9.4674383,-10.671834,-9.9482352,1.4223103e-05,0.37817834,1.93883e-06,2.3348431e-05,4.1325493e-05,2.0580524e-05,1.3496852e-05,7.7329246e-05,2.3188971e-05,4.7811936e-05,0.033244862,0.22206168,0.087922032,0.53884052,0.033244862,0.22206168,0.087922032,0.53884052,0.010882668,0.072691639,0.028781177,0.17638883,1.3708511,0.80192469,3.0548449,0.28874431,0.81732873,1.2742949,-37.345944,0.0,0.0
1.0,77.0,77.0,-61.27402,0.35517798,0.23862036,4.0,15.0,0.0,74.150851,-12.536189,0.33588865,-1.0038426,0.70300522,1.2787035,0.58789066,0.12782675,0.68974075,0.00093534662,-1.2471664,-0.132293,1.857834,1.6693263,1.3972811,-10.439758,0.32691615,0.25211282,-0.59371506,0.49533108,0.36647457,-0.32946894,0.35767372,-6.5917769,2.134493,302764.8,9.0381692,0.61983578,0.062690966,-12.873368,-12.300057,-12.106687,-12.338723,3.1013311,2.5959164,-10.189285,-9.7040215,-9.6701918,-9.2543026,3.1758882e-05,0.66219923,2.5654716e-06,4.551483e-06,5.5224612e-06,4.3788557e-06,3.7570756e-05,6.1037537e-05,6.3137744e-05,9.5699015e-05,0.092041799,0.17402133,0.23740914,1.0785279,0.092041799,0.17402133,0.23740914,1.0785279,0.011173835,0.021126114,0.028821368,0.13093282,3.0609846,3.5942767,8.2372614,0.19205414,0.71930562,1.429999,-38.587004,0.0,0.0
1.0,78.0,78.0,-61.55225,0.92770586,0.23862036,4.0,31.0,0.0,78.97468,-8.3828296,0.35580221,0.24292631,-0.65288091,-1.3464517,-0.48707112,1.0920014,-1.1049219,-0.23093333,-1.2609978,-0.50143,0.097692247,0.79678202,-0.61866183,-15.060955,0.45378021,-0.96151701,-1.7591131,0.023284682,-0.14793243,-0.30301863,0.017922171,-6.762786,0.15243667,291929.5,9.4428936,1.3471509,0.059993731,-8.2963958,-8.615126,-8.8619001,-8.5561305,0.077839426,-0.060438464,-9.5634105,-8.927744,-10.29935,-9.0258534,1.8604596e-07,0.17160539,0.00024941414,0.00018134196,0.0001416856,0.00019236219,7.0252792e-05,0.00013265696,3.3654967e-05,0.00012026014,0.17229129,0.37874927,0.1267563,1.3553317,0.17229129,0.37874927,0.1267563,1.3553317,0.074807718,0.16445038,0.05503673,0.58847591,0.017931482,0.25206178,2.3031218,0.88277074,0.73858534,1.0180837,-35.799577,0.0,0.0
1.0,79.0,79.0,-56.035042,0.9831744,0.23862036,4.0,15.0,0.0,71.077237,-11.315104,1.0470269,-0.63579908,0.9272287,0.38432666,0.62648939,0.57668069,-1.1889079,-0.52377589,0.1838772,0.61304767,2.0812054,0.54945041,-0.81350886,-11.200153,0.27750949,0.48610329,-0.20271452,1.1931617,-0.83857337,0.28784382,-0.010704119,-8.6629938,0.28805602,54657.845,7.8865049,1.048162,1.1283493,-11.980803,-10.344271,-10.912704,-10.659153,1.1435192,-1.6930791,-14.359502,-12.339402,-12.499745,-9.1621012,1.5646637e-05,0.30021146,6.263301e-06,3.2176603e-05,1.8225223e-05,2.3484894e-05,5.8042661e-07,4.3758862e-06,3.7276047e-06,0.00010494216,0.0014704311,0.013040339,0.014749147,1.1826981,0.0014704311,0.013040339,0.014749147,1.1826981,0.00043316192,0.0038414437,0.0043448269,0.34840109,1.5080542,0.67463315,3.3946454,0.35702052,1.333549,0.98935297,-35.912984,0.0,0.0
1.0,80.0,80.0,-55.609526,0.83850577,0.23862036,4.0,15.0,0.0,73.786646,-10.034164,0.86426183,0.91421247,1.1712976,0.36393371,1.0955333,0.73757465,-1.6488447,-0.37079927,-1.4121088,0.55137375,0.61802446,-0.45518901,-0.062762866,-12.277318,0.093979849,-0.28258502,-0.73663813,0.12532447,0.083889707,-0.79206677,0.40311746,-5.4781863,0.19939387,123230.01,8.3350421,1.3508476,0.24728405,-9.244045,-9.021856,-9.7196299,-9.0873363,-0.28131794,-0.038788986,-10.49898,-9.3341372,-10.799955,-8.961975,4.5341398e-06,0.48378016,9.6685709e-05,0.00012074182,6.0092238e-05,0.0001130889,2.7564552e-05,8.8355936e-05,2.0400431e-05,0.00012819283,0.066529677,0.24696462,0.074970166,1.4447332,0.066529677,0.24696462,0.074970166,1.4447332,0.020103522,0.074626225,0.022654016,0.43656045,0.43700946,1.0391472,3.3093543,0.55394421,0.45290777,1.4964827,-35.867632,0.0,0.0
1.0,81.0,81.0,-55.510797,0.97275042,0.23862036,4.0,15.0,0.0,62.4494,-10.443279,0.40887514,-0.93277145,-1.2317292,0.32362726,-0.32420777,0.63003481,0.51896644,0.19591369,0.6011869,-0.36420131,0.88056476,2.1934522,0.15464137,-12.427474,0.075357674,-0.021441857,-0.97656196,0.69459614,-0.52601043,0.74657284,-0.39946803,-9.4782069,2.42735,81238.416,8.5471051,1.0771632,0.8033382,-10.824666,-10.946902,-10.310955,-10.575839,1.9314767,0.13617174,-10.361527,-10.687298,-9.7960151,-8.8738219,4.0005053e-06,0.26134164,1.990249e-05,1.7612493e-05,3.3266639e-05,2.5525333e-05,3.1626125e-05,2.2833132e-05,5.567301e-05,0.00014000647,0.083459034,0.071765654,0.23411182,1.577873,0.083459034,0.071765654,0.23411182,1.577873,0.029518197,0.025382425,0.082801805,0.55806978,0.3855767,0.47458958,2.8273758,0.69577221,2.1097571,0.67067673,-35.414036,0.0,0.0
1.0,82.0,82.0,-57.627412,0.97816092,0.23862036,4.0,31.0,0.0,64.465538,-8.9278921,0.75321242,0.97054575,0.76750095,-0.48544122,0.2188487,0.1999092,0.16621339,-0.20733373,-0.61792133,-0.10034253,0.48302587,-1.353837,-1.4225117,-13.113336,0.10035091,-0.10709104,-0.79663853,0.21551032,0.10088485,-0.91815255,0.45185981,-4.5616148,0.072678475,124087.85,8.5151865,1.0210336,0.22305806,-8.196865,-8.3498008,-9.2935324,-8.7630525,-0.6539383,-0.68710995,-8.8507473,-9.0783587,-10.104171,-9.4370502,1.9965645e-06,0.46075133,0.00027551597,0.00023644361,9.2017439e-05,0.00015640645,0.00014327462,0.00011410874,4.0908588e-05,7.9715205e-05,0.34476156,0.31766091,0.14963387,0.89839036,0.34476156,0.31766091,0.14963387,0.89839036,0.12808542,0.11801702,0.055591807,0.33376897,0.19243288,0.78877378,2.6916534,0.63546322,0.39925596,1.5712317,-36.971777,0.0,0.0
1.0,83.0,83.0,-59.570339,0.99997854,0.23862036,4.0,15.0,0.0,68.853521,-7.8504491,0.53244133,0.33426504,0.17775856,-0.29836015,0.90011545,1.3786335,-0.68571893,-0.68579599,-0.8963225,0.25166304,0.35354928,-2.0246781,-1.5984367,-13.429317,0.61665977,-0.80090344,-1.1507715,0.573464,-0.093157268,-0.35853802,0.72605172,-7.6952073,0.043615753,53769.199,8.3137442,1.1358109,0.19952554,-7.6724726,-7.7558031,-8.0093084,-7.3711904,-0.71582349,-0.56512615,-9.1829538,-9.2663906,-9.8101348,-7.7400628,8.9790507e-07,0.2999337,0.00046546551,0.00042825015,0.00033235451,0.00062911882,0.0001027765,9.4549166e-05,5.4892448e-05,0.00043504426,0.25149644,0.2691556,0.20604336,4.9029488,0.25149644,0.2691556,0.20604336,4.9029488,0.036004132,0.038532211,0.029497088,0.70190423,0.086541886,1.2690244,6.9852105,0.80593766,0.69869706,2.0669038,-34.699754,0.0,0.0
1.0,84.0,84.0,-59.984133,0.99309723,0.23862036,4.0,15.0,0.0,68.604172,-12.261959,0.70515142,-0.24547561,-0.5259134,-0.031781462,1.8769958,0.028925673,0.20934047,0.33687627,1.0485965,-0.30237825,1.2269778,2.0054627,0.36516376,-11.430907,0.63171632,0.28955317,-0.61901996,0.28784424,-0.520999,0.36092077,-0.7314376,-6.6238395,0.081479023,182589.08,8.8637977,0.62592906,0.54960654,-12.435057,-12.632808,-12.28437,-10.938393,2.4606583,0.44804784,-11.980954,-12.175016,-11.805991,-8.4864814,1.3033449e-05,0.46348256,3.9767052e-06,3.2631811e-06,4.6234462e-06,1.7762995e-05,6.262358e-06,5.1577206e-06,7.4597326e-06,0.00020623765,0.015950929,0.015479745,0.029757529,2.3242983,0.015950929,0.015479745,0.029757529,2.3242983,0.0030767993,0.0029859119,0.0057399756,0.44833748,1.2561899,1.5425842,5.1842606,0.46014017,1.4346498,0.4812167,-35.482166,0.0,0.0
1.0,85.0,85.0,-61.784785,0.076554239,0.23862036,5.0,47.0,0.0,81.316409,-12.262297,0.043468206,0.63011303,0.3357027,-0.58940842,1.1484357,0.6098404,-0.99208681,0.31651858,0.91605258,1.4354625,1.1609655,2.1205887,1.6218789,-10.829055,0.36550596,-0.86751102,-0.21425548,1.0030834,-1.4734977,0.36115139,-0.18565239,-6.3378335,0.28081158,1240946.2,6.6084058,1.0161629,0.82984921,-12.234907,-12.247705,-12.287918,-12.212377,2.4619303,1.8829454,-10.956976,-10.171734,-9.8463264,-8.8750434,1.4430953e-05,0.18409625,4.8578857e-06,4.7961131e-06,4.6070738e-06,4.9685789e-06,1.7435949e-05,3.8235984e-05,5.2941323e-05,0.00013983556,0.044412106,0.11475941,0.2111932,1.5759468,0.044412106,0.11475941,0.2111932,1.5759468,0.011671688,0.030159257,0.055502462,0.41416545,1.3908841,0.46791844,3.8051141,0.51149886,1.4349807,0.83056226,-35.70339,0.0,0.0
1.0,86.0,86.0,-63.382019,0.95069004,0.23862036,4.0,15.0,0.0,73.928727,-12.095838,0.080798698,0.58795656,-0.020128331,-0.8378741,1.1918156,0.20794592,-1.7467726,-0.48850058,0.75504776,1.5994009,1.7543557,1.0126164,1.7858499,-10.485948,0.30758145,-0.093715861,-0.53884586,0.4694883,-1.0818463,0.35682474,0.11031359,-7.5676303,0.33916499,3196247.0,7.0371337,0.76370614,0.56899341,-12.048331,-12.097464,-12.163537,-11.99954,1.7764894,3.1330159,-9.2785498,-9.0660297,-8.8735117,-9.8904621,2.7132627e-05,0.35107337,5.8543158e-06,5.5736307e-06,5.2172679e-06,6.1470369e-06,9.3406484e-05,0.00011552429,0.00014004991,5.0655532e-05,0.23784231,0.34657807,0.55840858,0.57088785,0.23784231,0.34657807,0.55840858,0.57088785,0.041180928,0.060007853,0.096684998,0.098845706,2.6150969,1.4467315,5.7755452,0.29671949,1.4287854,1.1166282,-38.42565,0.0,0.0
1.0,87.0,87.0,-63.470914,0.80345826,0.23862036,5.0,31.0,0.0,80.388623,-8.7422624,0.65005095,-0.7217688,-0.35019818,1.0551786,-0.26602722,0.52456064,1.7163036,1.8221502,-1.0272073,-0.097825632,0.16814754,-1.1788854,-2.2152679,-13.487836,0.6127298,-1.059247,-1.8657602,0.40171707,-1.0018587,0.23628762,0.25494043,-5.5941901,0.051647648,206871.21,10.790838,1.0160062,0.5743344,-9.2114489,-8.969909,-8.0563425,-8.9151936,-0.19822669,-0.37249185,-8.6836354,-8.3865726,-8.9676669,-9.1647358,7.2516375e-07,0.10349583,9.9889212e-05,0.00012717976,0.00031708441,0.00013433235,0.00016933435,0.00022790706,0.00012746524,0.00010466605,0.4274421,0.67596621,0.50161296,1.1795863,0.4274421,0.67596621,0.50161296,1.1795863,0.13894299,0.21972745,0.16305273,0.38343263,0.069892733,0.2218845,3.0763849,0.90515581,1.2665385,1.2903847,-36.957569,0.0,0.0
1.0,88.0,88.0,-60.381464,0.93574568,0.23862036,4.0,15.0,0.0,75.341449,-10.368176,0.28800542,-0.76550375,-0.28909118,0.76125131,0.88430079,0.21150137,1.240964,-0.94769904,-0.60033585,0.16749548,0.50925025,0.44197697,-1.2721202,-14.9004,0.34591516,0.71989648,0.21629087,0.33493036,-0.076520059,-0.37995151,0.36858165,-7.3113105,0.053967694,174773.02,4.9182797,1.0544426,0.46077569,-10.588645,-10.451436,-10.148932,-10.113493,0.22507688,-0.64782754,-10.974007,-11.299703,-10.923731,-9.8529904,4.3349891e-07,1.2100504,2.5200533e-05,2.8906733e-05,3.9117849e-05,4.0529001e-05,1.7141513e-05,1.2376597e-05,1.8025357e-05,5.2589695e-05,0.041911165,0.035194313,0.067574291,0.59268586,0.041911165,0.035194313,0.067574291,0.59268586,0.015801984,0.013269494,0.025477885,0.22346342,0.041781492,1.8731252,2.6522724,0.27801279,0.68389457,1.4456827,-37.761708,0.0,0.0
1.0,89.0,89.0,-63.146665,0.97421801,0.23862036,4.0,15.0,0.0,74.040652,-8.528438,0.82279776,0.47787735,0.89503644,-0.84488992,-0.55213352,0.83531028,0.80489645,0.26707334,0.13853867,0.49028513,2.0167041,-0.22553339,-1.6803476,-11.658733,0.30639362,-0.062619286,-2.2086729,0.0063521851,0.060940968,0.18569142,-0.5168112,-8.3103212,0.030838579,231255.61,9.1174167,1.1696691,0.27113777,-8.1352416,-7.792004,-9.2236115,-8.9827322,-0.45483413,-3.388764,-10.851667,-10.957679,-12.496653,-9.0280261,8.4789906e-06,0.10988886,0.00029302823,0.00041302434,9.868165e-05,0.00012555932,1.9372281e-05,1.7423705e-05,3.739148e-06,0.00011999912,0.048735833,0.051449598,0.014639872,1.3523901,0.048735833,0.051449598,0.014639872,1.3523901,0.019867242,0.020973512,0.0059679677,0.55130403,0.81722207,0.16863747,2.4530749,0.59811275,1.2040507,0.59641938,-35.364926,0.0,0.0
1.0,90.0,90.0,-58.744357,0.99092915,0.23862036,4.0,15.0,0.0,76.55671,-10.040964,0.96333765,-0.51161348,-1.2018385,-0.190516,1.8200197,0.049477091,0.071674875,-0.08380395,-0.607328,-0.20064651,0.1513476,-0.47715866,-0.48196505,-13.569387,0.14615747,-0.56510874,0.39796837,1.0762155,-0.75154433,0.1301809,0.44898306,-6.762126,0.08287485,150350.04,8.849366,1.1476662,0.6967759,-10.53382,-11.19874,-10.224495,-8.2876702,-0.07221682,-0.072944255,-10.603218,-11.275831,-10.327488,-8.3698145,1.1776596e-06,0.66308288,2.6620732e-05,1.3691437e-05,3.6270893e-05,0.00025159995,2.4835953e-05,1.2675613e-05,3.2721178e-05,0.00023175855,0.062261465,0.037256128,0.12743233,2.6119189,0.062261465,0.037256128,0.12743233,2.6119189,0.012232472,0.0073196887,0.025036553,0.51316211,0.11350519,2.1374774,5.0898514,0.55775082,1.1390344,1.5667181,-35.339332,0.0,0.0
1.0,91.0,91.0,-61.275491,0.18912986,0.23862036,4.0,31.0,0.0,77.830922,-11.956592,0.37465804,0.40115835,-0.40094866,-0.33341221,-1.4717011,0.35354023,-0.12470714,0.8577059,-0.17303416,0.34232525,0.58047617,-0.98738629,0.28333149,-10.386566,0.3644757,-1.206871,-1.9572362,0.040517466,-0.62362321,-0.23907898,-0.40940707,-8.4174083,0.24853799,66798.721,5.0436557,1.1022579,0.26317013,-11.806295,-12.106811,-12.081508,-12.507977,-0.57315421,0.16446718,-11.685917,-11.63911,-11.978215,-12.960105,1.9867194e-05,0.13772397,7.4574639e-06,5.521776e-06,5.6632766e-06,3.6970438e-06,8.4114476e-06,8.8145192e-06,6.2795308e-06,2.352327e-06,0.020684422,0.02525663,0.02374889,0.026510726,0.020684422,0.02525663,0.02374889,0.026510726,0.009245641,0.011289353,0.010615414,0.011849915,1.9148399,0.22616748,2.237208,0.043000323,0.7873527,0.66404387,-38.174692,0.0,0.0
1.0,92.0,92.0,-58.463461,0.68828263,0.23862036,4.0,31.0,0.0,72.636788,-9.4086753,0.60990769,-0.44983669,1.7493524,-0.013128038,1.4444902,0.35242627,-0.26266328,-1.1703822,-0.22097405,-0.16726481,0.072141798,0.13979075,-0.78453865,-12.977428,0.011674819,1.079102,-0.0072326339,0.57634229,-0.17894503,0.077143603,0.3478163,-7.2446762,0.80676879,326856.74,11.095926,0.68871092,0.7753712,-9.6830342,-8.3417318,-9.4166822,-8.5276696,0.010084756,-0.056598029,-9.8322017,-8.8108033,-9.5511573,-8.5765334,2.3412396e-06,0.89550612,6.2332088e-05,0.00023835919,8.135549e-05,0.00019791565,5.3694409e-05,0.00014911343,7.1118908e-05,0.00018847722,0.13417733,0.43643135,0.27563293,2.1241383,0.13417733,0.43643135,0.27563293,2.1241383,0.018407082,0.059871724,0.037812633,0.29139938,0.22565335,4.0934068,7.2894401,0.40749082,1.0801972,1.4159721,-37.316175,0.0,0.0
1.0,93.0,93.0,-52.759118,0.92641597,0.23862036,4.0,15.0,0.0,67.100185,-9.1569864,0.56237108,1.2209737,-0.91220318,-0.56822651,0.14714246,0.28986931,1.3087909,0.92031105,-0.76805655,1.4414982,0.18764774,-0.26802988,-0.21821615,-12.264376,0.46229966,-0.65037346,-1.8182623,0.34837619,-1.0722623,-0.030796678,-0.34011832,-6.9985323,1.2443236,46327.228,8.9518173,1.4609441,0.21164978,-8.470346,-9.669983,-9.4765405,-9.0742377,-0.050295203,-0.040947769,-8.1319155,-9.4441609,-9.7401243,-8.7066868,3.4919729e-06,0.11171403,0.00020959236,6.3150926e-05,7.6628575e-05,0.00011457995,0.0002940045,7.9150387e-05,5.8873217e-05,0.0001654756,0.73027056,0.22982354,0.22609053,1.86491,0.73027056,0.22982354,0.22609053,1.86491,0.20114569,0.063302583,0.062274365,0.51367071,0.33656333,0.24289747,3.6305554,0.84039335,0.96967271,0.71168611,-35.52825,0.0,0.0
1.0,94.0,94.0,-59.121152,0.94652267,0.23862036,4.0,15.0,0.0,68.483272,-8.7060669,0.78463251,-1.7671171,-0.21066311,-1.3298259,0.066048554,0.17259827,1.2884851,-1.483161,1.8790038,0.27689293,0.14803545,-1.0180305,0.23747833,-16.535609,0.41125221,0.91052096,-0.55259912,0.27168647,0.12474825,0.11866186,0.44767812,-8.0438101,0.53780592,53630.736,9.6837329,0.72128949,0.86351508,-10.092604,-8.87136,-9.7494915,-8.654243,-0.15070461,0.035155212,-9.8350589,-9.0921958,-9.3900235,-8.7571564,9.5785442e-08,0.59528993,4.1384489e-05,0.00014035158,5.8324312e-05,0.00017438535,5.3541211e-05,0.00011254068,8.3553491e-05,0.00015733136,0.13412794,0.33047095,0.32504953,1.7731244,0.13412794,0.33047095,0.32504953,1.7731244,0.031824666,0.078411164,0.077124818,0.42071096,0.0092319925,1.6425857,4.2145905,0.6080716,1.1259891,1.564675,-36.119684,0.0,0.0
1.0,95.0,95.0,-56.367541,0.9661032,0.23862036,4.0,15.0,0.0,71.472148,-9.6323568,0.33952249,-1.1685004,1.0273195,-2.1121183,1.3454544,0.97854452,0.41204568,-2.3296019,0.22497556,0.83645222,0.21692442,-0.75227338,0.049887785,-13.669941,0.61836067,0.4047572,-1.6730929,0.35696039,0.79242771,-0.36286899,0.13500807,-7.6730491,0.60929821,268655.14,8.4265332,1.4668601,0.50093313,-10.029089,-9.2835587,-10.349468,-9.1755448,-0.16318647,0.010821879,-9.6150621,-11.552356,-10.118498,-8.5202255,1.4856548e-06,0.24901861,4.4098315e-05,9.2939787e-05,3.2009799e-05,0.0001035408,6.6716247e-05,9.6133668e-06,4.032665e-05,0.00019939446,0.16322878,0.027360529,0.15133047,2.2471755,0.16322878,0.027360529,0.15133047,2.2471755,0.050826952,0.0085196515,0.047121999,0.69973618,0.14319038,0.47917543,3.2114611,0.80620478,0.69567757,1.144546,-34.637662,0.0,0.0
1.0,96.0,96.0,-54.444926,0.91530788,0.23862036,4.0,15.0,0.0,72.133659,-8.4688686,0.50589046,-0.65662421,0.66646635,-2.0247946,0.67326789,0.32189275,-0.48680659,-1.1430954,-0.38528106,1.3073363,0.27260454,-0.4539154,-0.13809635,-16.21446,0.23574822,1.4318613,-1.5906298,0.32257795,1.3067154,-0.04359599,0.082268449,-6.7335115,1.2025499,152864.09,8.0733616,0.87395314,0.29589196,-8.8010486,-8.1317097,-9.4931929,-8.1282688,-0.1237394,-0.037645693,-8.9953938,-8.5373095,-9.6548578,-7.8311862,1.2727682e-07,0.31064259,0.00015057511,0.00029406502,7.5363093e-05,0.00029507859,0.00012397957,0.00019601694,6.4113362e-05,0.00039715411,0.30774188,0.56865328,0.24596123,4.4759269,0.30774188,0.56865328,0.24596123,4.4759269,0.044285623,0.081832101,0.035395073,0.64410866,0.012267195,1.3384741,6.9490245,0.80562145,0.95734065,1.0857472,-35.089279,0.0,0.0
1.0,97.0,97.0,-57.35785,0.89929152,0.23862036,5.0,31.0,0.0,72.47552,-9.7363338,0.1345924,0.72394874,-0.94725649,0.63469251,-1.1045383,0.21800049,-0.22151237,0.72839781,-0.57642425,-0.012706934,0.041004966,-0.22460802,0.66422091,-10.025932,0.655521,-1.6488271,-0.14864146,0.31137073,-2.3807588,0.0043196813,0.0038260296,-8.4692351,0.4807353,67650.8,8.5666071,0.93332076,0.74431342,-9.6388958,-9.8638274,-9.6509091,-9.8849963,-0.0092100441,0.027236356,-9.6599493,-9.6777999,-9.7493335,-9.8969765,1.5010324e-05,0.41068036,6.5144945e-05,5.2022857e-05,6.4367027e-05,5.0933163e-05,6.3787756e-05,6.2659206e-05,5.8333532e-05,5.0326616e-05,0.15874149,0.18239525,0.22466491,0.56718096,0.15874149,0.18239525,0.22466491,0.56718096,0.044171693,0.050753632,0.062515662,0.1578248,1.446725,1.0140303,3.593738,0.31526578,1.004329,1.0038334,-37.561056,0.0,0.0
1.0,98.0,98.0,-54.987581,0.8824598,0.23862036,4.0,15.0,0.0,67.754772,-9.6684494,0.25725376,-0.13591442,0.67883555,1.0175608,-0.50813314,0.69594141,1.6491923,-0.53668271,-0.87811853,1.2928045,0.19859784,-0.43747832,0.47105777,-12.947576,0.088665777,0.41795712,-1.5098009,0.52964652,0.43329166,-0.12715359,-0.11251694,-9.3212754,1.4758012,281523.83,10.481954,0.60891259,0.24218032,-9.7034139,-9.4938164,-9.406678,-9.7991685,-0.086882248,0.093551056,-8.4621216,-9.773765,-9.924246,-8.9863346,2.4719159e-06,0.27795128,6.1074639e-05,7.531612e-05,8.2173474e-05,5.5497725e-05,0.00021132326,5.6925621e-05,4.8972776e-05,0.00012510782,0.52234067,0.16422619,0.18667401,1.4099652,0.52234067,0.16422619,0.18667401,1.4099652,0.17214892,0.054124371,0.061522548,0.4646852,0.2382482,0.51278307,3.0342373,0.75248104,0.88059841,0.89358221,-35.910819,0.0,0.0
1.0,99.0,99.0,-52.802478,0.97945026,0.23862036,4.0,31.0,0.0,64.276028,-9.4072127,0.17200021,-0.072958523,-1.9926667,0.74499101,0.57216064,0.42929024,1.7921184,0.8519138,0.35698369,1.0474483,0.36780501,0.069635749,-0.35866274,-13.78609,0.5608184,0.33230839,-0.61452754,0.28779632,0.83949818,-0.058014548,0.26976355,-9.5012804,1.2118641,199107.64,9.7746875,0.85768242,0.49686299,-9.4197616,-9.7499518,-9.2790741,-9.3088009,0.025612377,-0.13191795,-8.7823406,-9.5161515,-9.2577424,-8.8335292,1.2408362e-06,0.68871822,8.1105354e-05,5.8297474e-05,9.3357525e-05,9.0623142e-05,0.00015341857,7.3652574e-05,9.5370388e-05,0.0001457629,0.38052938,0.21345721,0.36545586,1.6427479,0.38052938,0.21345721,0.36545586,1.6427479,0.079030018,0.044331733,0.075899481,0.34117311,0.11959427,2.0932135,4.8149981,0.54043435,0.94363622,1.3096547,-36.577109,0.0,0.0
1.0,100.0,100.0,-57.911693,0.9477822,0.23862036,4.0,15.0,0.0,66.444743,-10.597891,0.020754465,-1.4915083,-0.94557674,1.5214972,2.1471033,0.62723965,0.6273247,0.0096625928,-0.37351871,0.81244809,0.270054,0.4979522,-0.46660097,-10.90462,0.44060903,-0.73754385,-0.019617693,0.35577378,-1.541141,0.14547688,-0.47425245,-7.2972089,1.1014075,343217.46,9.7407133,1.2232932,0.66167648,-10.628846,-10.617516,-10.566313,-10.553329,0.13447398,-0.12600746,-10.361371,-10.737462,-10.926606,-9.9092552,1.3275526e-05,0.56670564,2.4207543e-05,2.4483387e-05,2.5769654e-05,2.6106432e-05,3.1631066e-05,2.1715973e-05,1.7973607e-05,4.9712447e-05,0.079371719,0.063907593,0.070099028,0.56025928,0.079371719,0.063907593,0.070099028,0.56025928,0.024182639,0.019471095,0.021357475,0.17069743,1.2795218,1.2290183,3.2821777,0.23570864,1.156591,0.62235012,-37.34255,0.0,0.0
1.0,101.0,101.0,-72.261897,0.88329348,0.23862036,5.0,31.0,0.0,83.115806,-10.543482,0.37105203,-1.6930048,-1.1465227,-3.0848161,1.9564037,0.36931367,-2.7362189,-0.62572617,-1.2754678,0.48582309,0.23212749,-0.23142179,-0.17482119,-11.628575,0.25211108,-0.33250363,0.48411955,0.76568795,-1.4506991,0.19048081,-0.48001933,-7.4538875,0.016544109,861517.5,10.210058,0.94721035,1.0710652,-11.171675,-10.968902,-11.688109,-9.8175545,-0.053719359,-0.040580804,-12.222779,-11.240572,-12.199738,-9.6918528,8.1915858e-06,0.53437188,1.4067056e-05,1.7229256e-05,8.3930266e-06,5.4486667e-05,4.9171631e-06,1.3130514e-05,5.0317745e-06,6.1784825e-05,0.012374223,0.038788386,0.019710195,0.69631497,0.012374223,0.038788386,0.019710195,0.69631497,0.0051608959,0.016177405,0.0082204972,0.29041089,0.78952143,0.84097974,2.3976889,0.31996969,1.2098312,0.61877143,-36.769426,0.0,0.0
