chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,ww_expected_fraction[1],ww_expected_fraction[2],ww_expected_fraction[3],ww_expected_fraction[4],ww_expected_fraction[5],ww_expected_fraction[6],ww_expected_fraction[7],conc_expected_log10[1],conc_expected_log10[2],conc_expected_log10[3],conc_expected_log10[4],conc_expected_log10[5],conc_expected_log10[6],conc_expected_log10[7]
1.0,135.0,135.0,-242869.55,0.98263651,0.20814767,4.0,15.0,0.0,242877.28,-8.1454664,0.62535526,0.13739518,0.69902757,0.66939908,0.73031791,0.43236571,-11.979933,0.065132232,1.6117713,0.15606328,0.50528268,-0.04705342,0.24984767,0.19921538,-0.013185079,0.00021404289,150280.52,7.7484156,0.025769565,0.17852329,-8.0595456,0.31576442,-7.2758528,6.9626223e-06,1.141437,0.00031607039,0.00069204971,0.071226347,0.071226347,0.99517805,0.00034116849,3.9457487e-06,0.071571461,0.99517805,1.2838298,1.2204448,-255.58051,-45.20249,2.0219587,0.49596454,0.49596454,0.49635446,0.49639153,0.49641322,0.49642861,0.49644055,7.5937982,7.5937982,7.6753541,7.6831077,7.6876442,7.6908632,7.6933602
1.0,136.0,136.0,-242868.0,0.90714551,0.20814767,4.0,31.0,0.0,242876.14,-3.6030538,0.5892045,0.53708352,0.5328241,1.3918687,1.2984543,0.92966014,-11.554772,0.70818342,0.0023366509,-0.33143384,0.31621785,-0.44940022,0.13186296,-0.2061984,-0.014470185,0.00064830545,159932.72,7.8988363,0.08439891,0.38977395,-3.2866018,1.2071212,-1.3378594,9.6060519e-06,0.6227923,0.037380661,0.26240676,25.432459,25.432459,0.99995141,0.00047069654,0.00076506995,25.433694,0.99995141,1.1409519,0.81367162,-249.66123,-46.477826,-2.5040663,0.49414355,0.49414355,0.49627624,0.49638857,0.49645429,0.49650091,0.49653708,7.3924428,7.3924428,7.8747996,7.9002061,7.915068,7.9256127,7.9337919
1.0,137.0,137.0,-242869.14,0.67124854,0.20814767,3.0,15.0,0.0,242879.0,-8.7027181,1.0563641,-0.57865768,0.71447667,-0.40311392,0.20115059,0.71057389,-12.791332,0.1402751,0.22585468,-0.46077912,0.53308555,0.3409547,-0.41309953,0.27837883,-0.0053298516,0.0010073803,70562.061,8.113331,0.11457756,0.28109884,-9.3139913,0.14293236,-9.4590744,2.8744457e-06,0.75652395,9.0153998e-05,7.7978735e-05,0.005987757,0.005987757,0.97698226,0.00014084784,2.239473e-07,0.0061288288,0.97698226,0.66159643,1.3209865,-257.67664,-45.591095,-0.35819898,0.49518832,0.49518832,0.49640637,0.49657993,0.4966817,0.49675398,0.49681008,7.4258656,7.4258656,7.66655,7.7008435,7.7209536,7.7352357,7.7463197
1.0,138.0,138.0,-242869.38,0.73945669,0.20814767,4.0,15.0,0.0,242874.21,-9.3348839,0.45161412,0.87980085,0.13374295,0.19303199,0.39533486,-0.17868508,-11.741898,0.75305624,-0.75395733,0.11105747,0.4084783,-0.90456348,0.24941142,-0.014003499,-0.0071922429,0.0012471622,34125.176,8.3703492,0.15242971,0.32099383,-8.9375534,-0.070640444,-8.9823771,4.5079395e-06,0.77225762,0.00013136204,0.00012560391,0.012924308,0.012924308,0.98315954,0.00022088904,4.9033267e-07,0.013145687,0.98315954,1.2832699,0.98609409,-257.2265,-45.868199,-1.8667972,0.4938947,0.4938947,0.49563919,0.49585472,0.49598093,0.49607053,0.49614004,7.455771,7.455771,7.8262037,7.8719665,7.898767,7.9177909,7.9325507
1.0,139.0,139.0,-242872.57,0.69562295,0.20814767,4.0,15.0,0.0,242877.52,-6.9936658,0.66525099,-0.5042429,0.16811802,0.053759076,0.045832182,-0.020691861,-12.525844,0.3904202,-1.1306539,-0.48739695,0.47996488,0.52776802,0.0056048099,0.49680774,-0.0072381127,0.00048205516,81222.795,8.3690032,0.20826136,0.4661579,-7.3291139,-0.00094835317,-7.3210244,2.3355245e-06,0.7912931,0.00065615476,0.00066148426,0.06035122,0.06035122,0.9980692,0.0001144407,2.3110413e-06,0.060467971,0.9980692,1.0056205,1.6434665,-255.63174,-46.035318,-4.0043794,0.49652557,0.49652557,0.49738345,0.49746694,0.49751578,0.49755044,0.49757733,7.119435,7.119435,7.7633093,7.8259656,7.8626264,7.8886402,7.9088194
1.0,140.0,140.0,-242870.93,0.4505699,0.20814767,4.0,15.0,0.0,242879.17,-9.1395886,1.27023,-0.50703984,0.78648166,-5.6387239e-05,0.9590749,0.18370272,-9.6458346,0.27615872,-0.69576175,-0.35364031,0.37341733,1.8127218,0.26818442,-0.20435612,-0.011082162,0.001246177,41664.437,8.6000946,0.19375742,0.40039126,-9.7836458,0.17618467,-9.6075055,5.3385293e-05,1.3816265,5.6365923e-05,6.7222304e-05,0.0069856549,0.0069856549,0.72750756,0.0026158794,6.407562e-07,0.009602175,0.72750756,1.3075883,0.81517202,-257.299,-46.50113,-2.9699812,0.49292579,0.49292579,0.4945714,0.49478653,0.49491257,0.49500206,0.49507149,7.4375501,7.4375501,7.8820984,7.9402113,7.9742589,7.998431,8.017187
1.0,141.0,141.0,-242879.85,0.57862959,0.20814767,4.0,15.0,0.0,242884.83,-7.5973104,0.05200034,-0.49144521,0.092420376,0.49911879,0.0025059934,0.24072262,-10.8409,0.41671998,0.81031557,-0.77452919,0.43865362,-2.1724643,0.54302401,0.21574708,-0.017822321,0.00050059074,67682.818,8.5474842,0.21394455,0.50157753,-7.6228658,0.00060324929,-7.5761338,2.7447788e-05,0.17773021,0.00048913807,0.00051253899,0.062166144,0.062166144,0.97881511,0.0013449416,5.4522068e-07,0.063511631,0.97881511,1.7212039,1.2407885,-255.83622,-45.94595,-4.4496634,0.49381576,0.49381576,0.49471269,0.49479937,0.4948501,0.49488609,0.494914,7.2638169,7.2638169,7.9298238,7.9941917,8.0318536,8.0585776,8.0793074
1.0,142.0,142.0,-242878.53,0.54544765,0.20814767,4.0,31.0,0.0,242892.09,-5.8358104,0.1613312,0.12195638,0.038458802,1.6938297,0.01399819,0.35069546,-10.927853,0.66920339,0.20800572,-0.58429386,0.20471882,-0.53461166,-0.22834153,0.38937183,0.0013068207,0.0020589689,7783.9377,8.1570116,0.13649855,0.47893933,-5.8161351,0.0049091016,-5.7460833,2.063226e-05,0.49970421,0.0029790969,0.0031952712,0.26337279,0.26337279,0.99615204,0.0010109807,6.3813025e-06,0.26439015,0.99615204,0.79585241,1.4760533,-254.06077,-48.202355,-3.2418582,0.49321569,0.49321569,0.49763874,0.49799548,0.49820417,0.49835225,0.4984671,7.3380203,7.3380203,7.8474491,7.8885338,7.9125682,7.9296212,7.9428488
1.0,143.0,143.0,-242870.45,0.94499512,0.20814767,4.0,15.0,0.0,242886.42,-7.1008756,0.11794854,0.23842476,0.54591993,1.0570269,0.13343046,0.059388724,-11.948754,0.20206073,-0.023561553,-1.0986513,0.57712962,0.76136566,-0.31387494,0.17591157,-0.0047630586,0.001194052,71839.056,7.9981837,0.079950406,0.20145716,-7.0727537,0.0079242645,-6.4877774,6.4365713e-06,0.51724191,0.00084789501,0.0015219278,0.12127579,0.12127579,0.99738121,0.00031539199,3.0377869e-06,0.12159422,0.99738121,0.7306104,1.1923326,-254.8027,-46.510275,-0.90675829,0.49468533,0.49468533,0.49701864,0.49722548,0.4973465,0.49743236,0.49749897,7.5184813,7.5184813,7.7899034,7.8139639,7.8280401,7.8380279,7.8457752
1.0,144.0,144.0,-242869.64,0.61225791,0.20814767,4.0,15.0,0.0,242878.39,-3.377251,0.73458731,-0.090795138,0.6580702,1.2902274,1.3561963,0.1922358,-11.565495,0.58899017,-0.24558691,-0.00065987246,0.12049967,-0.70945139,0.00036940147,-0.17419959,-0.013118574,0.00013208693,63136.557,7.7605151,0.016820813,0.3234936,-3.443948,0.26070948,-2.3341783,8.2101146e-06,0.91745795,0.031938344,0.096890063,8.8184992,8.8184992,0.99991007,0.00040229562,0.00039080687,8.8192923,0.99991007,1.0003695,0.8401292,-250.65713,-45.134069,0.29526376,0.49626421,0.49626421,0.49666378,0.49668666,0.49670005,0.49670955,0.49671692,7.6595902,7.6595902,7.7479873,7.7530509,7.7560128,7.7581144,7.7597445
1.0,145.0,145.0,-242876.06,0.91737817,0.20814767,3.0,15.0,0.0,242883.63,-10.112699,1.2478251,1.1713085,0.06694091,0.84849927,0.60092557,1.382582,-12.827875,0.19977868,-0.70879419,-0.68401843,0.38467236,1.6822021,-0.044582139,-0.19717437,-0.0083633992,0.00099662958,416240.18,7.5889054,0.0012706289,0.22977284,-8.6511105,0.83082885,-7.7634823,2.330386e-06,0.96375153,0.00017493249,0.00042497412,0.037894379,0.037894379,0.9969493,0.00011418891,1.7693271e-06,0.038010337,0.9969493,0.95639704,0.82104746,-256.06748,-46.658654,1.6033791,0.49446714,0.49446714,0.49612514,0.49629767,0.49639864,0.49647029,0.49652587,7.5812816,7.5812816,7.5849541,7.5853362,7.5855598,7.5857185,7.5858416
1.0,146.0,146.0,-242876.74,0.88482183,0.20814767,4.0,15.0,0.0,242884.68,-8.8432725,1.3911988,1.9678688,0.13628032,1.516485,0.47140149,1.1316467,-11.764437,0.078276287,-0.88080835,-0.46635306,0.25781135,2.0161033,-0.35143579,-0.030453809,-0.0048435634,0.00094283357,65728.364,7.7863218,0.0013046078,0.27646699,-6.1055758,0.53345993,-5.3654488,7.2581641e-06,1.0548739,0.0022303967,0.0046753614,0.36727037,0.36727037,0.99898168,0.00035565004,1.8731318e-05,0.36764476,0.99898168,0.70367703,0.97000524,-253.68559,-46.724027,0.8789345,0.4955328,0.4955328,0.49763595,0.49779931,0.49789488,0.49796268,0.49801528,7.7784942,7.7784942,7.7835499,7.7839426,7.7841723,7.7843353,7.7844617
1.0,147.0,147.0,-242869.29,0.98798748,0.20814767,4.0,15.0,0.0,242883.45,-5.3037432,0.72709325,0.48490405,0.37512582,0.59335552,0.69665267,0.43710718,-12.758339,0.37951838,0.44034945,-1.5287548,0.27293151,0.25886187,-0.2907777,0.25839096,-0.015925203,0.00020091565,149809.56,7.5757072,0.0090664077,0.25349119,-4.9511727,0.30451189,-4.4240779,3.4017585e-06,0.23267719,0.0070751069,0.011985258,0.96364638,0.96364638,0.99981582,0.00016668617,1.0831987e-05,0.9638239,0.99981582,0.74768187,1.2948449,-252.74625,-45.174657,0.79687641,0.4953249,0.4953249,0.49582147,0.49585628,0.49587664,0.49589109,0.4959023,7.5213088,7.5213088,7.5602383,7.5629674,7.5645639,7.5656967,7.5665753
1.0,148.0,148.0,-242872.43,0.98646398,0.20814767,4.0,15.0,0.0,242876.91,-6.118669,0.63804854,2.0574012,0.29335087,1.0894025,0.44012681,0.075306694,-10.36884,0.36721386,-1.1557748,0.26191308,0.1269937,-0.44636869,0.67571653,-0.2547875,-0.0071258692,0.0011845374,18435.067,7.7705301,0.0076457355,0.15882946,-4.8059471,0.033144495,-4.4532255,2.053754e-05,1.2278038,0.008180949,0.011640959,1.5313508,1.5313508,0.99928401,0.0010063395,9.0876274e-05,1.532448,0.99928401,1.9654408,0.77508119,-252.77392,-46.677872,1.823137,0.49412756,0.49412756,0.49719246,0.49739772,0.49751778,0.49760297,0.49766905,7.7246557,7.7246557,7.7590247,7.7613262,7.7626725,7.7636278,7.7643687
1.0,149.0,149.0,-242872.68,0.94702517,0.20814767,4.0,15.0,0.0,242883.76,-5.1995019,0.43258289,1.7031849,1.053921,1.0428091,2.0932222,1.4101999,-13.51009,0.64713656,0.036513969,-0.44531296,0.876534,0.43169341,0.65973782,0.54237198,-0.01597185,0.00016008759,47242.869,7.827834,0.031706359,0.25890313,-4.4627333,2.9518617,-0.41183313,1.3896468e-06,0.93527095,0.011530803,0.66243481,86.275494,86.275494,0.99995404,6.8092695e-05,0.0038975058,86.279459,0.99995404,1.9342851,1.720082,-248.73646,-45.042087,-0.021291238,0.49545424,0.49545424,0.49602976,0.4960575,0.49607373,0.49608524,0.49609417,7.6375959,7.6375959,7.835624,7.8451686,7.8507518,7.8547132,7.8577859
1.0,150.0,150.0,-242875.7,0.75113428,0.20814767,4.0,15.0,0.0,242883.64,-5.7582894,0.47145435,-0.19285672,0.5042735,0.98882897,1.7497014,0.23090564,-9.4631484,0.1707255,-0.35283701,-0.01898099,0.086926256,-0.53505227,-0.44455204,-0.56436332,-0.015932339,0.00075339823,153907.01,7.8912366,0.0042373282,0.26098733,-5.8492125,0.40401592,-4.9465564,7.3121604e-05,0.9366074,0.0028821679,0.0071078437,0.53967496,0.53967496,0.99335974,0.0035829586,2.4576791e-05,0.5432825,0.99335974,0.64111141,0.56872212,-253.25845,-46.784818,-0.50246962,0.49341515,0.49341515,0.49516913,0.49529967,0.49537603,0.49543021,0.49547223,7.8658126,7.8658126,7.882952,7.8842275,7.8849736,7.885503,7.8859136
1.0,151.0,151.0,-242872.89,0.40815421,0.20814767,5.0,31.0,0.0,242890.48,-4.0000863,0.56409034,-0.2897015,1.1291213,1.5920071,0.45565241,0.20300543,-9.9712143,0.079321148,-0.41165694,-0.27928243,0.078030733,-0.46990474,-0.21144373,-0.62074303,-0.012819991,0.00092287666,71267.687,7.8267634,0.018958473,0.20513718,-4.1635041,0.092499913,-2.273435,4.5224688e-05,0.72909631,0.015552964,0.10295791,8.5450351,8.5450351,0.99970553,0.0022160097,0.00030100444,8.5475522,0.99970553,0.80941482,0.53754488,-250.59603,-46.572098,0.79941669,0.49360785,0.49360785,0.49639218,0.4965521,0.49664564,0.49671201,0.49676349,7.7130125,7.7130125,7.8123859,7.8180929,7.8214314,7.8238,7.8256373
1.0,152.0,152.0,-242874.26,0.97673801,0.20814767,4.0,15.0,0.0,242884.53,-9.0729263,0.16677913,0.89364308,0.35899931,2.2990116,0.74775134,-0.26817605,-15.276796,0.87674205,-0.94432915,-1.0360314,0.21822005,-0.54479685,-0.3701535,0.19914041,-0.0021102056,0.0015627277,28916.147,7.7208373,0.0078640017,0.16997023,-8.9238853,-0.200529,-8.2990707,1.0134567e-07,0.31508369,0.00013316984,0.00024874788,0.019403924,0.019403924,0.99972893,4.9659379e-06,2.953848e-07,0.019409186,0.99972893,0.69062831,1.2203533,-256.59858,-46.166274,2.6910334,0.49407526,0.49407526,0.49641295,0.49668325,0.49684149,0.49695379,0.49704092,7.6736533,7.6736533,7.694091,7.696454,7.6978374,7.6988192,7.6995809
1.0,153.0,153.0,-242872.53,0.9233321,0.20814767,4.0,15.0,0.0,242889.01,-7.1073066,0.54514462,-0.71482354,1.0899266,2.5302712,1.5221423,0.49537504,-11.968778,0.73961019,-0.57752977,-1.1098001,0.13557945,-0.44033733,-0.26408364,0.015042636,-0.0077661392,0.001252428,135399.78,7.7143958,0.013613861,0.1198034,-7.4969888,0.7540313,-3.9851476,4.1354079e-06,0.31052192,0.00055475232,0.018589701,1.5104539,1.5104539,0.99985087,0.00020263499,2.2657894e-05,1.5106792,0.99985087,0.76790931,1.0151563,-252.30756,-47.779211,1.1066854,0.49373306,0.49373306,0.49696913,0.49718614,0.49731309,0.49740316,0.49747303,7.6327127,7.6327127,7.6938251,7.6979232,7.7003204,7.7020213,7.7033406
1.0,154.0,154.0,-242875.79,0.4478149,0.20814767,4.0,31.0,0.0,242890.02,-6.9708744,0.72708917,1.6652783,0.25845502,2.696961,0.6894067,1.1777227,-12.422474,0.75327476,-0.72786583,-1.6858946,0.080344025,-1.2800837,-0.55649893,-0.3726629,-0.019330295,0.00034321383,117662.42,7.8276896,0.021160809,0.21102716,-5.7600686,0.81192992,-4.2510956,2.3274044e-06,0.16717039,0.0031508955,0.014248615,1.0412164,1.0412164,0.99988241,0.00011404282,8.4083245e-06,1.0413389,0.99988241,0.57321241,0.68889742,-252.57347,-46.044825,1.1370275,0.4939823,0.4939823,0.49483716,0.49489662,0.49493141,0.49495609,0.49497523,7.7007248,7.7007248,7.7922963,7.7986662,7.8023923,7.8050361,7.8070868
1.0,155.0,155.0,-242871.94,0.98378898,0.20814767,4.0,15.0,0.0,242887.36,-7.1851316,0.74692053,0.48641473,0.22955372,-0.25951686,0.12609977,-0.90865602,-11.071049,0.32416978,0.4541567,-0.54878844,0.69318848,0.37519489,-0.33613921,0.36069207,-0.014975208,0.00017885494,414679.17,7.6540912,0.050888011,0.33817604,-6.8218185,-0.11458132,-6.9959729,1.8023669e-05,0.74923119,0.0010897374,0.00091556163,0.072338517,0.072338517,0.9879028,0.00088315977,2.6498241e-06,0.073224327,0.9879028,0.71452363,1.4343217,-255.29322,-45.343712,-1.3527041,0.49563857,0.49563857,0.4959654,0.49599638,0.4960145,0.49602736,0.49603734,7.3487632,7.3487632,7.5103191,7.5256305,7.534589,7.5409456,7.5458765
1.0,156.0,156.0,-242869.59,0.87384311,0.20814767,4.0,15.0,0.0,242879.92,-6.3477904,0.8528854,0.83648591,0.2603165,-0.25066739,1.2578041,1.5807312,-12.588327,0.78928138,0.15723622,0.31407165,0.28277216,1.2985987,-0.16632334,-0.16459527,-0.0087426455,0.00035991388,207018.29,7.9229871,0.061899867,0.27563613,-5.6343637,1.9882502,-3.7113664,3.8623945e-06,1.9764043,0.0035729498,0.0244441,2.0671016,2.0671016,0.99981301,0.00018925733,0.00019735082,2.0674882,0.99981301,0.8467724,0.84823695,-252.03393,-46.764832,-0.74754659,0.49657129,0.49657129,0.49752953,0.49759189,0.49762837,0.49765426,0.49767434,7.5515879,7.5515879,7.8378882,7.8565216,7.8674215,7.8751552,7.881154
1.0,157.0,157.0,-242873.39,0.93922979,0.20814767,4.0,15.0,0.0,242880.68,-4.4039714,0.11701982,0.56165988,0.6386045,-0.29290194,0.42893948,-1.5609739,-11.757723,0.27150719,0.43107034,-0.88802138,0.09983945,-1.1636577,-0.15750733,0.55346406,-0.011036016,0.00053782769,20234.683,7.7782559,0.029704774,0.24583536,-4.338246,-0.66956335,-5.1948579,8.8006533e-06,0.36633747,0.013059414,0.0055450044,0.47065644,0.47065644,0.99906693,0.00043123201,8.3357485e-06,0.47109601,0.99906693,0.85427055,1.7392675,-253.51516,-45.86696,1.2699822,0.49538354,0.49538354,0.49661657,0.49670976,0.49676427,0.49680295,0.49683295,7.6000272,7.6000272,7.7183399,7.7272813,7.7325118,7.7362229,7.7391016
1.0,158.0,158.0,-242876.12,0.99913007,0.20814767,4.0,31.0,0.0,242882.84,-8.034623,0.076731345,0.80583022,0.43942322,1.8310104,0.67197939,0.91094113,-11.484737,0.16187241,-1.1061241,-0.79242878,0.037353736,1.6840436,0.28018763,-0.32274916,0.0037004656,0.0010675152,17898.954,7.777396,0.025782117,0.17255724,-7.9727905,0.61213367,-6.5560684,8.5996567e-06,0.48213869,0.0003447157,0.0014214634,0.14865931,0.14865931,0.99715023,0.00042138318,3.4718018e-06,0.14908417,0.99715023,1.3233781,0.72415548,-254.86892,-48.027407,1.917006,0.49723808,0.49723808,0.49937862,0.49956356,0.49967176,0.49974852,0.49980807,7.6227033,7.6227033,7.7125119,7.7202712,7.7248106,7.7280315,7.7305299
1.0,159.0,159.0,-242874.5,0.94637124,0.20814767,4.0,15.0,0.0,242886.33,-6.2357723,0.072441097,0.34363524,0.92473051,1.0645494,0.28757577,-0.25613692,-13.776216,0.47503536,-1.8974438,-0.29125417,0.048037016,1.7951304,0.03301203,0.17068957,-0.0095142491,0.00037700473,30703.275,7.7787891,0.027753773,0.15668706,-6.210879,-0.073658774,-5.3001164,4.222921e-07,0.81462983,0.0020074721,0.0049910127,0.46121771,0.46121771,0.99991579,2.0692313e-05,1.8148774e-05,0.46125656,0.99991579,1.033563,1.1861225,-253.6218,-45.685983,1.4293994,0.49631938,0.49631938,0.49718173,0.49724706,0.49728527,0.49731238,0.49733341,7.6122664,7.6122664,7.7225537,7.7309078,7.7357947,7.7392622,7.7419518
1.0,160.0,160.0,-242871.07,0.91922086,0.20814767,4.0,31.0,0.0,242882.43,-4.1842964,0.94358238,0.094445884,0.1795276,-0.64884725,0.99898297,2.0425426,-10.263773,0.23232221,0.71125096,-1.0892606,0.035311303,0.22255589,0.47682256,-0.19882814,-0.018116706,0.00064065949,90370.026,7.7558383,0.024482954,0.26493898,-4.0951789,2.0404653,-2.1711996,4.113985e-05,0.33911978,0.016652767,0.11404073,13.303969,13.303969,0.99983212,0.0020158526,0.0002179524,13.306203,0.99983212,1.6109476,0.81969075,-250.49397,-46.542711,0.94189172,0.49325847,0.49325847,0.49526217,0.49537318,0.49543812,0.49548419,0.49551993,7.6089406,7.6089406,7.7419773,7.7493474,7.7536587,7.7567175,7.7590902
1.0,161.0,161.0,-242875.53,0.93381813,0.20814767,4.0,31.0,0.0,242883.47,-7.8737706,2.0756674,2.3895216,0.11484915,1.865177,0.90095181,1.1921407,-12.891037,0.30484986,-0.84396277,-0.13820715,0.017385856,-0.17747226,-0.31348396,0.18784597,-0.0095721193,9.6779162e-05,31693.587,7.6894071,0.014674207,0.29889573,-2.9139186,1.0740613,-1.6256433,1.9487569e-06,0.86823518,0.054262679,0.19678505,15.683303,15.683303,0.99995198,9.5489089e-05,0.00065771704,15.684056,0.99995198,0.7308961,1.2066476,-249.94884,-45.863027,0.77595451,0.49727273,0.49727273,0.49757943,0.4975962,0.49760601,0.49761297,0.49761837,7.6013619,7.6013619,7.682147,7.6865644,7.6891484,7.6909817,7.6924038
1.0,162.0,162.0,-242876.77,0.95208781,0.20814767,4.0,15.0,0.0,242886.05,-3.0796585,0.72631338,2.7594712,0.17579527,0.70924224,1.6070473,2.7555477,-9.6950947,0.41518582,-1.3990974,-0.019644612,0.010744186,0.92294851,0.55472464,-0.20781224,-0.017017604,0.00039474208,94211.909,7.6953863,0.0099695767,0.13022175,-1.0754176,4.4282955,3.4775593,3.4450738e-05,0.99031888,0.34115525,32.380593,3955.0102,3955.0102,0.99995174,0.0016880862,0.18918399,3955.2011,0.99995174,1.7414614,0.81235955,-244.92422,-45.82759,1.3527545,0.49438244,0.49438244,0.49617899,0.49624739,0.4962874,0.49631579,0.49633781,7.6355689,7.6355689,7.7143978,7.717399,7.7191545,7.7204001,7.7213663
1.0,163.0,163.0,-242881.01,0.12893098,0.20814767,4.0,15.0,0.0,242888.65,-3.6644824,0.460192,2.6233748,0.1087563,0.88496728,0.61209131,3.1500265,-10.982537,0.27881234,-1.6174823,0.19584731,0.010391781,1.2943079,0.55650688,-0.18887243,-0.021384492,0.00023988981,77852.788,7.7671255,0.01412388,0.18106017,-2.4572263,1.9281038,-0.4328767,1.0826534e-05,1.2328117,0.085672252,0.64864046,79.31047,79.31047,0.99993377,0.00053050015,0.0047227146,79.315723,0.99993377,1.7445679,0.82789211,-248.75735,-45.999038,1.5332682,0.49382564,0.49382564,0.49468296,0.49472452,0.49474884,0.49476609,0.49477947,7.6823822,7.6823822,7.7700793,7.774331,7.7768181,7.7785828,7.7799515
1.0,164.0,164.0,-242877.04,0.98679089,0.20814767,4.0,15.0,0.0,242889.24,-3.0065224,1.0917711,2.4895191,0.21478608,0.16164389,2.1889382,2.2533968,-12.730264,0.21321624,-1.4056461,-0.070746834,0.010066907,0.45025854,0.23407539,-0.08076247,-0.0074957436,0.00019677824,138271.74,7.6785761,0.033192442,0.20729317,-0.28853732,4.9325463,4.6787278,2.1935918e-06,0.93593044,0.74935884,107.63306,10986.867,10986.867,0.99995479,0.000107486,0.49668263,10987.364,0.99995479,1.2637398,0.92241277,-243.86323,-48.057801,-0.1398772,0.49744644,0.49744644,0.49839234,0.49842644,0.49844639,0.49846054,0.49847152,7.4794214,7.4794214,7.7566008,7.7665927,7.7724376,7.7765847,7.7798014
1.0,165.0,165.0,-242873.21,1.0,0.20814767,4.0,15.0,0.0,242883.02,-3.9614827,0.76650069,2.1989271,0.14359868,-0.19264376,0.63572908,2.014669,-9.7109336,0.21499456,-0.80772944,-0.51182596,0.0085111995,0.26917258,0.43604419,-0.10676934,-0.01633605,0.00032934212,162440.99,7.7648807,0.029014783,0.22472234,-2.2760036,1.2807837,-1.0228833,5.0953808e-05,0.60077489,0.1026938,0.35955674,40.973734,40.973734,0.99991005,0.0024967366,0.0011890642,40.97742,0.99991005,1.5465771,0.89873295,-249.34646,-45.618189,0.94732812,0.49477867,0.49477867,0.49590136,0.49595842,0.4959918,0.49601549,0.49603386,7.590792,7.590792,7.7626273,7.7713616,7.7764709,7.780096,7.7829078
1.0,166.0,166.0,-242875.8,0.40128193,0.20814767,4.0,31.0,0.0,242885.44,-5.0840032,1.2012632,-0.23017287,0.15150853,0.22228673,1.2214772,-0.058780003,-13.249453,1.4699746,-1.8592511,-0.95911983,0.0093587975,0.39189107,0.020230797,0.090900377,-0.011732499,0.00068748997,328884.85,7.8327009,0.06117858,0.25538099,-5.3605014,-0.071798436,-5.3986215,1.1452131e-07,0.38463817,0.0046985495,0.0045228112,0.41545796,0.41545796,0.99996792,5.6115441e-06,7.7187479e-06,0.41547129,0.99996792,1.0204368,1.0951599,-253.72024,-46.341699,0.1402411,0.49469257,0.49469257,0.4962471,0.49636622,0.4964359,0.49648534,0.49652369,7.4656295,7.4656295,7.7059627,7.7243777,7.7351502,7.7427935,7.7487222
1.0,167.0,167.0,-242875.16,0.88713777,0.20814767,4.0,15.0,0.0,242885.29,-6.1074244,0.68644258,2.48778,0.24517484,-0.84622929,0.12945866,0.31305367,-10.231591,0.028364888,-0.28539738,-0.43961018,0.062127216,-0.035539426,0.61525455,0.04747989,-0.016407983,0.00048604201,21660.231,7.7482272,0.0056221484,0.19165116,-4.3997063,0.040527508,-4.5666529,3.5724067e-05,0.64286653,0.012280946,0.010392687,1.3168091,1.3168091,0.99864142,0.0017504793,4.0943229e-05,1.3186005,0.99864142,1.8501275,1.0486251,-252.88561,-45.843954,2.2453553,0.49421953,0.49421953,0.49545884,0.49554305,0.49559232,0.49562727,0.49565438,7.7144943,7.7144943,7.7394,7.7410924,7.7420824,7.7427848,7.7433297
1.0,168.0,168.0,-242874.14,0.94009837,0.20814767,5.0,31.0,0.0,242882.89,-4.0883463,0.06177007,0.36097086,0.39648462,0.87702295,0.26871686,0.029940333,-10.507228,0.017377059,1.3487931,-0.57388828,0.11745266,0.16720078,0.49910675,0.24479044,-0.016210993,0.0005845943,73895.641,7.6314553,0.010015733,0.18863249,-4.0660491,0.0080454723,-3.7102775,2.7986453e-05,0.57450292,0.017144993,0.024470731,2.8920603,2.8920603,0.99949832,0.0013713362,8.0291023e-05,2.8935119,0.99949832,1.6472492,1.2773536,-252.03187,-45.855058,1.9589647,0.49392843,0.49392843,0.49553386,0.49563516,0.49569441,0.49573645,0.49576906,7.5713609,7.5713609,7.6191482,7.6221632,7.6239269,7.6251783,7.6261489
